# auto-battlebot velocity jig
# columns: t_us,count,gx,gy,gz,ax,ay,az  (raw int16 imu)
# encoder: quadrature x4 (constant column if unplugged)
# sample_rate_hz=1000 gyro_dps_per_lsb=0.140 accel_g_per_lsb=0.000488
862351553,768,-4,18,-58,366,309,-1753
862352553,769,3,-18,-52,-47,372,-1575
862353553,769,15,-33,-46,-308,379,-1599
862354553,770,5,-40,-24,-456,314,-1952
862355553,771,0,-33,-10,-589,272,-2095
862356553,772,-4,-39,12,-615,370,-2144
862357553,773,1,-45,38,-544,413,-1951
862358553,775,-1,-59,64,-618,374,-1862
862359553,777,8,-63,78,-640,329,-2039
862360553,779,18,-69,98,-872,146,-2190
862361553,781,22,-63,118,-957,-41,-2381
862362553,784,6,-36,119,-1031,-199,-2349
862363553,786,-1,-10,124,-896,-196,-2307
862364553,788,1,7,125,-715,-181,-2295
862365553,791,-12,37,126,-492,-217,-2253
862366553,793,-12,63,125,-185,-192,-2239
862367553,796,-19,82,123,49,-167,-2114
862368553,799,-23,99,120,258,-94,-1965
862369553,801,-24,98,117,427,-91,-1873
862370553,804,-13,95,107,659,-144,-1785
862371553,807,-12,79,96,781,-263,-1729
862372553,810,-11,69,91,893,-148,-1894
862373553,813,-17,64,84,984,-43,-1784
862374553,816,-11,44,76,1151,125,-1814
862375553,818,6,24,68,1317,158,-1752
862376553,821,1,16,57,1490,188,-1899
862377553,824,11,-18,44,1459,235,-1959
862378553,826,26,-26,39,1254,106,-2054
862379553,829,13,-51,33,1053,125,-2127
862380553,831,36,-72,49,742,165,-1901
862381553,833,17,-68,53,424,160,-1903
862382553,836,10,-68,64,201,173,-2020
862383553,838,11,-79,69,177,154,-2217
862384553,840,6,-90,83,-122,168,-2312
862385553,842,-1,-99,95,-207,93,-2155
862386553,844,-6,-117,105,-582,65,-2141
862387553,846,-2,-119,118,-722,114,-2074
862388553,847,1,-106,125,-944,79,-2106
862389553,848,-8,-66,133,-996,-8,-2284
862390553,849,1,-43,137,-701,-4,-2296
862391553,850,9,-31,140,-683,87,-2300
862392553,850,14,-22,140,-641,148,-2291
862393553,850,33,-47,123,-791,-288,-1714
862394553,850,25,-20,110,-1241,-415,-2192
862395553,850,27,1,94,-1298,-568,-2265
862396553,850,24,12,99,-1291,-646,-2328
862397553,849,12,43,88,-1117,-550,-2209
862398553,848,-1,66,68,-619,-366,-1590
862399553,847,-3,61,53,-317,-191,-1601
862400553,846,2,57,38,-119,-192,-1914
862401553,845,3,56,17,-31,-258,-2010
862402553,844,-9,58,1,41,-406,-2040
862403553,844,-20,71,-19,73,-220,-2004
862404553,843,-20,80,-29,245,15,-1968
862405553,843,-19,84,-37,358,76,-1923
862406553,843,-21,78,-51,604,155,-1878
862407553,844,-16,69,-62,678,335,-1973
862408553,845,-8,65,-72,680,580,-2208
862409553,846,11,60,-78,756,437,-2204
862410553,848,13,55,-83,1005,377,-2173
862411553,850,5,41,-91,1215,436,-2141
862412553,853,31,6,-95,1098,603,-1949
862413553,856,55,-39,-98,751,418,-2021
862414553,860,38,-41,-89,330,394,-1983
862415553,865,40,-48,-71,105,281,-1936
862416553,870,11,-43,-53,-47,312,-2198
862417553,875,6,-53,-38,-120,439,-2322
862418553,881,9,-73,-21,-184,517,-2081
862419553,888,7,-72,-10,-141,523,-2061
862420553,894,6,-92,16,-548,453,-1928
862421553,901,21,-92,36,-737,392,-1958
862422553,908,24,-86,55,-754,304,-2000
862423553,916,29,-82,62,-1134,157,-1959
862424553,923,19,-39,65,-644,-150,-2055
862425553,930,4,-6,62,-112,-466,-2178
862426553,937,-3,7,50,296,-620,-2296
862427553,944,-15,8,30,337,-429,-2180
862428553,950,-13,8,30,307,-378,-1970
862429553,956,-9,20,13,119,-318,-1590
862430553,961,-26,48,2,-127,-387,-1720
862431553,966,-19,72,-11,216,-361,-1853
862432553,971,-24,85,-18,554,-359,-1977
862433553,975,-22,88,-33,754,-290,-2011
862434553,979,-20,67,-53,1130,-70,-1950
862435553,982,11,29,-58,1170,71,-2003
862436553,985,27,10,-75,1023,-39,-2027
862437553,987,24,5,-75,860,-163,-2088
862438553,988,22,18,-78,696,-179,-2282
862439553,989,11,37,-79,758,-174,-2452
862440553,990,8,44,-73,1063,-175,-2401
862441553,991,-1,25,-75,1074,-127,-2146
862442553,991,13,-13,-68,702,-185,-1923
862443553,991,49,-30,-52,720,-180,-2461
862444553,990,-61,66,-99,730,-694,-2487
862445553,989,-61,46,-107,1357,-436,-2452
862446553,988,-34,13,-121,1665,-40,-2485
862447553,986,-24,-43,-135,1172,388,-1989
862448553,984,17,-90,-140,629,334,-920
862449553,982,1,-44,-123,-314,238,-1581
862450553,981,1,29,-112,-464,275,-2363
862451553,979,2,46,-96,223,229,-2436
862452553,978,-2,55,-93,785,406,-2320
862453553,977,8,17,-92,397,610,-1925
862454553,976,27,-19,-100,1175,926,-1247
862455553,975,31,-74,-82,-1020,749,-857
862456553,974,137,-98,-71,39,-19,-2106
862457553,974,12,-66,-72,-787,-755,-1839
862458553,974,-7,-43,-45,-954,-329,-2305
862459553,974,-33,-19,-32,-1320,804,-2165
862460553,975,-21,-28,-12,-1081,643,-1988
862461553,976,-6,-35,16,-979,807,-1517
862462553,978,-5,-28,44,-1135,708,-2029
862463553,980,8,-13,80,-1022,711,-2590
862464553,982,14,13,87,-784,481,-2518
862465553,985,14,41,108,-298,273,-2445
862466553,988,10,30,110,167,-230,-2335
862467553,991,15,17,102,259,-460,-2211
862468553,994,2,9,96,64,-650,-2078
862469553,997,-11,14,89,-76,-704,-2045
862470553,1000,-30,48,87,-249,-483,-1951
862471553,1003,-34,73,80,83,-168,-1851
862472553,1007,-37,73,66,740,24,-1780
862473553,1010,-25,43,46,1130,44,-1710
862474553,1013,-8,29,36,853,181,-1910
862475553,1016,5,-1,24,883,275,-2142
862476553,1019,22,-4,25,767,90,-2078
862477553,1021,23,-19,13,572,-159,-1954
862478553,1024,17,-19,17,807,-182,-1950
862479553,1026,3,-28,8,1015,-149,-1832
862480553,1029,28,2,16,451,40,-2085
862481553,1031,11,26,23,1127,71,-2663
862482553,1033,12,23,39,1174,-42,-2637
862483553,1035,15,20,40,1306,-78,-2203
862484553,1036,-2,13,37,1193,-56,-1905
862485553,1037,2,-18,24,1165,-183,-1845
862486553,1038,-14,-33,10,771,-439,-1953
862487553,1039,-16,-45,3,691,-498,-1992
862488553,1039,-26,-50,-3,502,-420,-1830
862489553,1038,-34,-48,-21,309,-93,-1716
862490553,1038,-29,-34,-31,332,179,-1879
862491553,1036,-14,-27,-42,314,427,-2135
862492553,1035,4,-29,-40,307,470,-2248
862493553,1034,29,-29,-51,257,420,-2193
862494553,1032,44,-25,-53,195,213,-2077
862495553,1030,46,-12,-52,175,100,-2132
862496553,1028,46,-8,-47,35,-144,-2241
862497553,1025,34,-7,-52,-20,-211,-2183
862498553,1023,10,-8,-47,-280,-230,-1934
862499553,1021,-9,2,-41,-302,-147,-1822
862500553,1018,-31,21,-40,-417,71,-2031
862501553,1016,-26,28,-32,-356,207,-2189
862502553,1014,-29,30,-29,-136,428,-2191
862503553,1012,-18,36,-12,-78,614,-2025
862504553,1010,-6,34,-3,29,632,-2032
862505553,1008,13,28,6,34,481,-2158
862506553,1007,19,27,15,41,384,-2144
862507553,1005,25,23,25,45,147,-2000
862508553,1004,16,25,38,91,-23,-1922
862509553,1004,14,13,45,165,-73,-1942
862510553,1003,11,12,50,179,-93,-1935
862511553,1003,4,-5,55,248,-146,-1876
862512553,1003,-4,-22,55,233,-156,-1905
862513553,1004,-8,-33,53,147,-106,-2062
862514553,1004,-9,-31,49,82,-65,-2119
862515553,1004,-3,-33,45,53,-63,-2090
862516553,1005,-3,-33,38,20,-102,-2085
862517553,1006,4,-32,27,-30,-131,-2146
862518553,1006,4,-26,24,-64,-129,-2245
862519553,1007,6,-17,21,-118,-112,-2271
862520553,1008,14,1,24,-36,-134,-2329
862521553,1009,8,15,19,5,-145,-2303
862522553,1010,14,20,17,110,-141,-2140
862523553,1012,2,14,11,233,-244,-1928
862524553,1013,3,8,8,279,-291,-1892
862525553,1014,-13,-19,2,-21,-193,-1736
862526553,1015,7,-47,8,-268,-24,-1741
862527553,1016,-17,-28,11,-613,-135,-1723
862528553,1017,-19,-21,2,-572,60,-1931
862529553,1017,-29,-21,15,-617,253,-2113
862530553,1018,1,-34,27,-534,555,-2324
862531553,1019,11,-45,37,-561,491,-2013
862532553,1020,10,-43,56,-720,443,-2086
862533553,1020,17,-41,66,-825,493,-2256
862534553,1021,31,-36,90,-773,441,-2351
862535553,1021,27,-19,104,-497,210,-2121
862536553,1022,22,-13,107,-226,-101,-2040
862537553,1022,16,-18,109,-44,-308,-2263
862538553,1022,7,-16,108,-13,-435,-2414
862539553,1022,-5,-15,99,-122,-518,-2306
862540553,1021,-17,-1,88,-242,-431,-2002
862541553,1020,-25,22,77,-360,-168,-1834
862542553,1019,-31,35,73,-363,-3,-1820
862543553,1018,-25,55,66,-131,187,-1779
862544553,1017,-5,52,51,211,191,-1817
862545553,1016,2,44,43,562,218,-1806
862546553,1014,19,24,34,521,201,-1757
862547553,1013,24,21,30,441,152,-1808
862548553,1011,32,10,25,336,-19,-1860
862549553,1010,23,16,15,460,-188,-2049
862550553,1008,-1,4,11,443,-163,-2091
862551553,1007,9,3,19,339,71,-2033
862552553,1005,25,-23,18,301,82,-2151
862553553,1004,1,-68,15,-183,-21,-1565
862554553,1003,12,-74,27,-710,171,-1777
862555553,1002,6,-76,25,-715,128,-2301
862556553,1002,3,-73,32,-1101,198,-2487
862557553,1001,14,-85,30,-1134,165,-2621
862558553,1001,18,-79,44,-1181,176,-2349
862559553,1000,13,-57,45,-1086,129,-2181
862560553,1000,8,-41,43,-1136,33,-2500
862561553,1001,-4,-19,35,-1019,-157,-2611
862562553,1001,-3,7,35,-697,-275,-2461
862563553,1002,-9,37,25,-611,-208,-2069
862564553,1003,-16,64,15,-394,-208,-1973
862565553,1004,-19,74,8,-125,-226,-2004
862566553,1005,-18,84,-13,117,-273,-1985
862567553,1007,-22,83,-29,208,-203,-1761
862568553,1009,-16,82,-43,275,-75,-1511
862569553,1011,-17,84,-59,354,-7,-1512
862570553,1013,-14,80,-62,380,27,-1534
862571553,1015,-3,78,-71,519,48,-1621
862572553,1018,-2,66,-81,647,83,-1719
862573553,1021,-3,49,-90,755,135,-1789
862574553,1025,6,35,-93,861,156,-1807
862575553,1028,9,13,-103,935,140,-1931
862576553,1032,14,-9,-111,944,131,-2041
862577553,1036,16,-20,-114,808,119,-2186
862578553,1039,20,-30,-118,698,51,-2277
862579553,1043,19,-33,-117,640,66,-2292
862580553,1048,13,-35,-120,539,80,-2396
862581553,1052,10,-41,-120,511,-11,-2411
862582553,1056,3,-49,-119,415,-54,-2367
862583553,1060,1,-54,-130,267,-84,-2362
862584553,1064,-6,-55,-131,98,-61,-2359
862585553,1067,-8,-66,-130,-612,88,-2276
862586553,1071,5,-21,-145,-53,105,-2466
862587553,1074,-31,-2,-165,-200,-67,-2179
862588553,1077,-7,2,-168,-62,-1,-2283
862589553,1080,-1,3,-184,49,-34,-2394
862590553,1082,5,6,-201,101,9,-1911
862591553,1084,0,19,-216,138,-188,-1548
862592553,1086,-5,26,-221,187,-214,-1775
862593553,1087,-5,28,-232,311,-32,-1960
862594553,1089,-1,28,-236,340,124,-1561
862595553,1090,10,7,-228,4,120,-1600
862596553,1091,6,13,-206,116,168,-1752
862597553,1092,0,16,-201,-462,209,-1681
862598553,1093,-6,23,-182,-169,356,-1914
862599553,1094,-15,28,-167,-194,235,-2349
862600554,1096,-34,31,-166,645,452,-1743
862601553,1096,-19,-21,-143,-145,562,-1621
862602554,1097,80,-70,-114,198,337,-2030
862603555,1098,-13,-45,-96,-867,-223,-1957
862604553,1099,-3,-38,-60,-1372,88,-2598
862605553,1100,-2,-1,-34,-1060,757,-2492
862606553,1101,-6,4,-19,-1020,712,-2145
862607553,1102,4,-4,-6,-478,436,-1799
862608553,1103,16,-25,15,-273,79,-2177
862609553,1104,19,-30,17,-208,-162,-2617
862610553,1105,13,-8,21,-293,-252,-2532
862611553,1106,8,9,24,-277,-326,-2576
862612553,1107,-11,41,21,-76,-311,-2380
862613553,1107,-12,50,26,147,-136,-2020
862614553,1108,-10,45,27,123,-44,-1843
862615553,1108,-10,44,36,-24,10,-1784
862616553,1109,7,58,33,545,-117,-1930
862617553,1110,-40,66,37,380,-319,-1899
862618553,1110,-8,45,42,745,-102,-1889
862619553,1111,-12,24,30,695,40,-1699
862620553,1111,-11,6,25,613,48,-1551
862621553,1111,11,-16,25,470,-53,-1490
862622553,1112,6,-19,22,168,-159,-1860
862623553,1112,6,-12,28,179,-84,-2028
862624553,1112,3,-2,21,585,-119,-2022
862625553,1112,-21,-9,30,625,-75,-1917
862626553,1113,35,-18,47,743,472,-1847
862627553,1113,15,-34,37,360,107,-2269
862628553,1113,30,-86,61,-1653,366,-1576
862629553,1114,70,-101,93,1266,389,-2017
862630553,1114,11,-11,120,-824,225,-2266
862631553,1115,10,32,148,152,693,-2577
862632553,1116,19,1,195,346,407,-2925
862633553,1116,15,-4,210,441,155,-2171
862634553,1117,10,-40,236,40,-84,-1593
862635553,1118,-12,-89,255,133,-250,-1461
862636553,1118,-47,-90,257,-341,-285,-2007
862637553,1118,-32,-67,258,-486,-111,-2222
862638553,1118,-18,-60,256,-484,-32,-2172
862639553,1117,-12,-37,240,133,98,-2173
862640554,1115,14,-69,199,-37,-284,-1454
862641553,1114,25,-62,163,-222,-383,-1928
862642553,1112,37,-62,122,-374,-673,-2155
862643553,1109,25,-48,106,-859,-571,-2267
862644553,1106,36,-10,78,-943,-525,-2493
862645553,1103,17,31,61,-385,-401,-1906
862646553,1100,-9,70,37,-215,-21,-2028
862647553,1096,-4,84,37,-66,117,-2256
862648553,1093,1,94,25,152,-71,-2573
862649553,1090,-7,96,11,-16,-88,-2294
862650553,1087,-17,140,25,921,90,-2053
862651553,1084,-31,145,20,1060,-20,-2020
862652553,1081,-36,162,15,1322,419,-2550
862653553,1079,-13,122,32,1080,384,-2623
862654553,1078,6,99,42,1371,373,-1541
862655553,1076,-1,52,53,935,236,-1002
862656553,1076,-5,28,50,1384,255,-1217
862657553,1075,-35,-24,60,901,61,-1811
862658553,1075,-19,-69,80,602,344,-2089
862659553,1076,-15,-90,93,459,744,-1818
862660553,1077,-26,-114,101,96,994,-1729
862661553,1078,10,-108,112,285,813,-1938
862662553,1079,34,-175,107,58,318,-1547
862663553,1080,49,-202,105,-457,242,-1719
862664553,1082,66,-203,100,-1055,35,-1923
862665553,1084,62,-194,107,-1584,-155,-2347
862666553,1086,69,-161,124,-1610,-268,-2368
862667553,1088,50,-126,135,-1494,-531,-2112
862668553,1090,19,-73,145,-1225,-409,-2553
862669553,1092,7,-23,145,-1119,-431,-3162
862670553,1095,-1,-8,146,-1011,-470,-3251
862671553,1097,4,22,137,-891,-533,-2870
862672553,1099,-20,49,119,-537,-649,-2151
862673553,1100,-23,111,120,-896,-428,-2167
862674553,1102,-43,151,110,-344,-186,-2525
862675553,1103,-51,171,115,-325,-210,-2341
862676553,1104,-14,182,116,139,-95,-1641
862677553,1106,-32,194,111,633,-224,-1078
862678553,1107,-42,149,96,1065,-169,-1143
862679553,1107,-45,128,95,1088,-233,-1269
862680553,1108,-37,56,76,1024,-39,-1744
862681553,1108,-19,25,64,978,65,-1759
862682553,1108,-29,8,49,781,309,-1674
862683553,1108,-7,-26,33,866,626,-1819
862684553,1107,16,-38,26,1012,443,-1983
862685553,1106,29,-112,-2,763,301,-1585
862686553,1105,60,-143,-8,62,322,-1647
862687553,1104,61,-151,-13,-323,108,-1867
862688553,1103,56,-145,-4,-606,183,-2025
862689553,1101,55,-146,7,-922,218,-2282
862690553,1100,51,-128,30,-964,261,-2257
862691553,1099,40,-110,47,-1209,336,-2519
862692553,1098,28,-80,68,-1236,150,-2804
862693553,1097,16,-59,74,-1069,22,-2876
862694553,1096,-2,-12,80,-794,-208,-2867
862695553,1095,-18,30,79,-490,-337,-2754
862696553,1094,-23,48,75,-419,-300,-2635
862697553,1094,-21,60,67,-430,-246,-2288
862698553,1093,-29,92,66,-490,-205,-2084
862699553,1092,-33,128,63,-369,-93,-1834
862700553,1092,-37,160,60,-48,83,-1794
862701553,1092,-26,163,54,392,189,-1735
862702553,1093,-23,161,50,580,224,-1674
862703553,1093,-8,129,45,920,210,-1506
862704553,1094,-8,102,41,1056,145,-1546
862705553,1095,-1,51,35,1121,16,-1590
862706553,1096,18,4,35,1111,86,-1590
862707553,1097,10,-21,33,886,85,-1652
862708553,1099,7,-58,43,558,165,-1517
862709553,1101,6,-71,57,298,253,-1609
862710553,1103,12,-97,62,263,418,-1885
862711553,1106,15,-102,72,147,447,-1891
862712553,1108,39,-130,90,45,449,-1995
862713553,1111,51,-142,96,-260,339,-2140
862714553,1113,57,-135,109,-488,122,-2376
862715553,1116,51,-98,108,-465,-227,-2619
862716553,1119,39,-86,100,-399,-429,-2696
862717553,1121,23,-53,91,-284,-658,-2768
862718553,1123,9,-26,74,-304,-695,-2668
862719553,1125,-1,4,61,-310,-713,-2432
862720553,1127,-14,27,53,-334,-710,-2338
862721553,1129,-33,61,33,-205,-587,-2337
862722553,1130,-43,86,11,-8,-290,-2197
862723553,1131,-34,86,-9,227,-35,-1952
862724553,1132,-28,78,-31,336,67,-1758
862725553,1132,-22,73,-33,408,92,-1691
862726553,1132,-5,57,-49,412,105,-1718
862727553,1133,-2,49,-59,493,32,-1761
862728553,1133,0,35,-69,563,-16,-1771
862729553,1133,8,25,-74,697,21,-1793
862730553,1132,-2,2,-80,658,49,-1789
862731553,1132,20,-27,-90,504,134,-1675
862732553,1132,8,-74,-101,191,38,-1488
862733553,1132,18,-93,-97,-414,115,-1688
862734553,1132,25,-106,-101,-602,140,-1751
862735553,1131,9,-98,-87,-1026,150,-2126
862736553,1131,11,-89,-78,-1178,379,-2400
862737553,1131,5,-72,-60,-1248,508,-2381
862738553,1131,12,-60,-46,-1179,630,-2304
862739553,1132,11,-47,-35,-1105,550,-2364
862740553,1132,4,-21,-29,-1052,312,-2567
862741553,1133,11,6,-15,-840,184,-2647
862742553,1134,12,34,-8,-392,55,-2575
862743553,1135,7,51,-8,-777,-2,-2382
862744553,1137,-5,77,-4,-389,-3,-2196
862745553,1139,-11,99,-4,-68,4,-2009
862746553,1140,-17,116,-3,271,41,-1903
862747553,1143,-18,113,-4,559,-16,-1825
862748553,1145,-15,109,-5,717,-43,-1795
862749553,1148,-18,92,-12,849,-12,-1567
862750553,1150,-8,71,-18,936,-13,-1484
862751553,1153,-11,52,-25,1044,-179,-1647
862752553,1156,-15,42,-28,1066,-242,-1749
862753553,1160,-17,14,-37,1098,-212,-1873
862754553,1163,-13,-8,-40,1007,-2,-1900
862755553,1166,-5,-29,-49,953,94,-1858
862756553,1169,7,-49,-55,917,53,-1875
862757553,1173,7,-53,-59,869,15,-1931
862758553,1176,16,-69,-67,749,-22,-2095
862759553,1179,25,-83,-75,583,-71,-2198
862760553,1182,25,-79,-84,432,-192,-2265
862761553,1185,21,-77,-81,331,-224,-2325
862762553,1188,15,-66,-91,151,-261,-2335
862763553,1191,0,-45,-94,74,-190,-2418
862764553,1193,-11,-20,-93,-43,-103,-2459
862765553,1195,-21,7,-94,31,-1,-2439
862766553,1197,-20,15,-89,62,52,-2384
862767553,1199,-24,30,-92,249,143,-2220
862768553,1200,-18,50,-80,240,297,-2233
862769553,1202,-10,51,-81,468,126,-2110
862770553,1203,-15,42,-82,253,101,-1924
862771553,1204,-14,27,-86,425,106,-1823
862772553,1204,3,21,-80,382,114,-1598
862773553,1205,-2,21,-75,292,-12,-1728
862774553,1205,-5,20,-69,390,-32,-1980
862775553,1205,-1,16,-62,346,-6,-1964
862776553,1205,-4,-2,-65,608,220,-1810
862777553,1204,11,-39,-72,273,98,-1344
862778553,1203,20,-57,-82,-54,101,-1837
862779553,1202,35,-63,-84,-179,-135,-2214
862780553,1201,32,-51,-83,-331,-245,-2192
862781553,1200,17,-36,-73,-276,-201,-2150
862782553,1198,2,-25,-71,-177,61,-1931
862783553,1197,-9,2,-53,-125,417,-2000
862784553,1196,-13,-1,-54,-176,415,-2000
862785553,1194,-15,1,-38,-227,500,-2398
862786553,1193,0,13,-26,-442,399,-2545
862787553,1192,27,18,-11,504,199,-2423
862788553,1192,-37,79,-7,18,-294,-2154
862789553,1191,-23,55,-22,188,-218,-2253
862790553,1190,27,24,-20,748,-119,-2386
862791553,1189,11,8,-30,88,-84,-1740
862792553,1188,19,22,-38,173,-332,-1583
862793553,1188,-7,28,-45,218,-391,-1887
862794553,1188,-21,33,-47,173,-172,-2208
862795553,1188,-11,30,-40,299,147,-1773
862796553,1188,0,6,-38,486,210,-1616
862797553,1188,-2,-8,-22,416,155,-1548
862798553,1189,4,-15,-24,184,152,-1808
862799553,1189,-3,-29,-11,-150,-310,-2501
862800553,1190,-45,-18,-16,42,-339,-2086
862801553,1192,44,-101,33,-388,370,-1814
862802553,1193,61,-78,30,-524,-42,-2016
862803553,1195,-28,-29,45,-679,-174,-1968
862804553,1196,2,-50,68,-740,-190,-2261
862805553,1198,-16,-20,96,-1078,462,-2450
862806553,1200,6,-37,113,-783,627,-1955
862807553,1202,12,-31,133,-668,690,-1517
862808553,1204,17,-23,158,-723,465,-1759
862809553,1205,12,-40,181,-759,386,-2002
862810553,1207,40,-56,204,-888,286,-2037
862811553,1209,33,-45,219,-977,-261,-1947
862812553,1210,17,-44,227,-886,-462,-1895
862813553,1211,20,0,250,-944,-499,-2529
862814553,1212,-12,10,248,-200,-399,-2601
862815553,1212,-19,21,251,-319,-307,-2264
862816553,1212,-15,26,243,58,-195,-1912
862817553,1211,-11,22,225,6,-164,-1689
862818553,1210,-8,16,200,-34,-182,-2055
862819553,1209,-1,19,173,-90,-317,-2196
862820553,1207,15,24,159,-59,-272,-2108
862821553,1204,12,21,145,151,-308,-1975
862822553,1202,10,24,127,201,-201,-1837
862823553,1199,10,17,99,152,-38,-1973
862824553,1195,27,20,68,163,-20,-2287
862825553,1192,19,0,45,317,-270,-2126
862826553,1188,23,-11,16,198,-55,-2220
862827553,1185,29,-6,-9,274,-135,-2158
862828553,1181,23,-6,-30,230,-156,-2062
862829553,1177,20,-12,-57,204,-55,-2045
862830553,1173,11,-4,-66,247,-36,-1998
862831553,1170,-4,3,-84,26,193,-2022
862832553,1167,-3,37,-84,140,396,-2291
862833553,1164,-19,57,-83,467,336,-2349
862834553,1162,-23,69,-82,515,411,-2032
862835553,1161,-24,60,-82,627,487,-1879
862836553,1160,-19,56,-68,1301,676,-2002
862837553,1160,11,58,-52,749,435,-2082
862838553,1161,-12,89,-31,1022,565,-2292
862839553,1162,-6,88,-19,736,629,-2310
862840553,1164,16,72,-4,1192,775,-1760
862841553,1167,19,54,10,1015,388,-1563
862842553,1170,7,11,16,1394,-172,-1407
862843553,1174,-13,-54,15,1002,-258,-1659
862844553,1178,-3,-78,13,692,-216,-1611
862845553,1183,5,-99,17,443,-174,-1652
862846553,1187,-19,-102,10,233,-268,-1637
862847553,1191,-16,-117,-7,-197,21,-1821
862848553,1196,-12,-116,-11,-15,217,-2026
862849553,1200,17,-133,-43,-534,19,-1895
862850553,1205,29,-122,-66,-863,-81,-2232
862851553,1209,47,-105,-79,-785,-620,-2610
862852553,1212,36,-79,-97,-997,-904,-3020
862853553,1216,26,-64,-106,-1040,-921,-3115
862854553,1219,4,-41,-122,-873,-720,-2637
862855553,1221,-22,-1,-135,-1018,-324,-2335
862856553,1223,-38,49,-134,-791,77,-2472
862857553,1225,-39,69,-129,-598,7,-2606
862858553,1227,-50,89,-129,-178,48,-2279
862859553,1229,-47,84,-119,11,309,-1883
862860553,1230,-20,71,-108,160,404,-1643
862861553,1231,-6,63,-100,244,201,-1661
862862553,1232,-1,52,-93,254,35,-1747
862863553,1232,-1,37,-80,257,-126,-1881
862864553,1232,-4,32,-66,158,47,-1721
862865553,1232,-7,25,-54,211,230,-1565
862866553,1232,-12,25,-49,154,301,-1462
862867553,1232,14,-1,-28,142,377,-1604
862868553,1232,22,-29,-11,223,187,-1827
862869553,1231,12,-47,9,-184,135,-1991
862870553,1230,7,-50,35,-537,307,-1995
862871553,1229,9,-59,51,-604,334,-2169
862872553,1228,10,-54,80,-802,413,-2262
862873553,1227,-2,-40,107,-924,339,-2227
862874553,1226,-2,-21,137,-841,307,-2313
862875553,1225,1,-4,164,-637,263,-2458
862876553,1223,6,-2,167,-470,167,-2485
862877553,1222,11,5,176,-184,-92,-2372
862878553,1220,10,2,181,-81,-276,-2279
862879553,1218,10,6,177,-161,-318,-2188
862880553,1216,0,13,169,-207,-320,-2127
862881553,1214,-5,25,164,-174,-279,-1998
862882553,1212,-13,39,158,-55,-192,-1854
862883553,1210,-10,45,148,184,-89,-1735
862884553,1208,-3,44,135,522,-47,-1779
862885553,1206,-8,33,128,369,-75,-1810
862886553,1204,9,7,119,495,22,-1746
862887553,1201,19,-23,113,186,18,-1729
862888553,1200,21,-39,120,-197,96,-1755
862889553,1198,19,-35,128,-322,85,-1755
862890553,1196,11,-27,136,-489,31,-1987
862891553,1195,0,-18,152,-410,171,-2190
862892553,1194,-1,-22,164,-336,267,-2254
862893553,1193,15,-31,174,-223,231,-2206
862894553,1193,17,-36,171,-194,99,-2227
862895553,1193,14,-28,171,-114,-148,-2355
862896553,1192,5,-9,157,36,-326,-2576
862897553,1192,-2,5,137,78,-358,-2584
862898553,1192,-1,8,128,94,-239,-2237
862899553,1192,-2,20,110,117,-189,-2060
862900553,1192,-11,38,94,112,-101,-1927
862901553,1193,-8,54,76,282,-4,-1937
862902553,1193,-10,58,63,542,76,-1988
862903553,1194,-8,55,54,628,114,-1970
862904553,1195,-1,38,40,757,172,-1819
862905553,1196,7,11,23,782,179,-1727
862906553,1197,4,-2,12,703,117,-1771
862907553,1198,-3,-6,-4,452,42,-1871
862908553,1199,-9,-15,-13,867,-21,-1903
862909553,1201,9,-44,-16,587,243,-1707
862910553,1202,2,-64,-21,52,265,-1792
862911553,1204,8,-66,-21,-239,319,-1702
862912553,1206,6,-70,-8,-366,254,-1794
862913553,1208,-6,-63,4,-564,309,-2252
862914553,1210,0,-58,17,-668,412,-2371
862915553,1212,5,-59,30,-671,381,-2354
862916553,1214,4,-45,42,-673,229,-2375
862917553,1216,-2,-33,42,-588,164,-2365
862918553,1218,3,-16,43,-358,-24,-2421
862919553,1220,1,0,36,-243,-292,-2451
862920553,1221,-7,10,27,-244,-380,-2291
862921553,1223,-5,11,21,-181,-399,-2166
862922553,1224,-1,23,16,-330,-361,-1936
862923553,1225,-8,59,8,-218,-259,-1896
862924553,1226,-20,83,-3,108,-146,-1940
862925553,1227,-16,87,-17,584,62,-1860
862926553,1227,-9,75,-28,711,85,-1731
862927553,1228,10,37,-45,872,65,-1569
862928553,1228,13,7,-59,711,-111,-1454
862929553,1228,16,-7,-70,504,-264,-1597
862930553,1228,17,-9,-77,450,-307,-1855
862931553,1228,5,-1,-86,425,-275,-1960
862932553,1228,1,-4,-97,595,-94,-1978
862933553,1228,2,-14,-103,554,127,-1990
862934553,1228,9,-29,-111,560,249,-2054
862935553,1228,9,-23,-109,265,186,-2261
862936553,1228,12,-49,-129,145,-23,-2306
862937553,1228,13,-37,-138,-375,76,-2634
862938553,1228,23,-31,-146,-293,-114,-2464
862939553,1228,3,-10,-150,-497,-92,-2484
862940553,1228,4,-10,-156,-474,-23,-2521
862941553,1228,0,7,-151,-400,169,-2302
862942553,1228,-9,21,-143,-384,314,-2163
862943553,1229,-10,36,-133,-226,339,-2141
862944553,1230,-19,43,-130,-168,325,-2187
862945553,1231,-9,39,-115,14,331,-2106
862946553,1232,-8,31,-104,139,289,-1834
