# auto-battlebot velocity jig
# columns: t_us,count,gx,gy,gz,ax,ay,az  (raw int16 imu)
# encoder: quadrature x4 (constant column if unplugged)
# sample_rate_hz=1000 gyro_dps_per_lsb=0.140 accel_g_per_lsb=0.000488
4311167229,32,3,2,-3,-68,17,-2051
4311168229,32,4,5,-4,-50,24,-2042
4311169229,32,7,-1,-4,-39,31,-2042
4311170229,32,2,2,-9,21,35,-2045
4311171229,32,5,1,-4,69,53,-2027
4311172229,32,5,-9,-8,98,89,-1990
4311173229,32,0,-9,-6,73,94,-1994
4311174229,32,9,-12,-5,32,61,-2024
4311175229,32,11,-12,-7,-30,22,-2031
4311176229,32,10,-6,2,-93,22,-2006
4311177229,32,1,0,-3,-167,-1,-1980
4311178229,32,5,8,0,-178,-47,-1996
4311179229,32,2,12,-1,-153,-56,-2110
4311180229,32,-5,9,0,4,28,-2127
4311181229,32,2,-6,-6,7,47,-2170
4311182229,32,1,-5,-5,18,37,-2195
4311183229,32,5,-11,-7,-123,-7,-2105
4311184229,32,3,0,-7,-148,47,-2043
4311185229,32,5,5,-7,-179,-5,-2019
4311186229,32,8,11,-2,-104,-6,-2060
4311187229,32,3,19,-3,-40,-26,-2056
4311188229,32,3,10,2,56,7,-2071
4311189229,32,8,6,-2,80,-18,-2083
4311190229,32,4,-9,-3,68,-33,-2030
4311191229,32,2,0,-5,41,-24,-2011
4311192229,32,2,-5,-7,16,-22,-2008
4311193229,32,3,-3,3,9,-29,-1999
4311194229,32,-2,2,0,16,-50,-2008
4311195229,32,-1,-5,-3,14,-41,-2014
4311196229,32,-4,0,0,25,-32,-2023
4311197229,32,-2,-1,3,22,-6,-2033
4311198229,32,-6,-5,3,3,-16,-2040
4311199229,32,-2,-11,0,-14,-15,-2048
4311200229,32,-3,-10,0,-17,-14,-2064
4311201229,32,2,-10,2,-120,120,-2019
4311202229,32,3,-6,0,-120,17,-2111
4311203229,32,3,-4,2,-54,-23,-2116
4311204229,32,2,-4,1,-111,5,-2062
4311205229,32,1,-5,-4,-129,26,-2066
4311206229,32,3,-1,3,-127,51,-2092
4311207229,32,3,0,2,-81,9,-2074
4311208229,32,2,2,3,-82,21,-2095
4311209229,32,1,1,-5,-55,21,-2073
4311210229,32,-1,3,-3,-46,42,-2071
4311211229,32,-1,1,-1,-44,47,-2040
4311212229,32,5,-1,0,-54,36,-2030
4311213229,32,6,5,0,-59,43,-2025
4311214229,32,-2,7,-1,-31,40,-2022
4311215229,32,0,5,-1,8,56,-2024
4311216229,32,2,3,2,39,52,-2034
4311217229,32,3,-1,-3,32,62,-2033
4311218229,32,3,-2,-3,10,63,-2015
4311219229,32,-1,-3,1,6,66,-2016
4311220229,32,5,-8,-3,-6,48,-2017
4311221229,32,1,-5,-4,-5,32,-2027
4311222229,32,2,-4,-5,-4,46,-2027
4311223229,32,3,-5,-3,-20,47,-2034
4311224229,32,0,-5,-3,-17,30,-2036
4311225229,32,0,-4,-2,-29,17,-2020
4311226229,32,-2,0,-1,-35,39,-2042
4311227229,32,2,-3,-1,-25,53,-2042
4311228229,32,-1,-2,1,-18,47,-2047
4311229229,32,3,-3,-4,-41,44,-2038
4311230229,32,2,-8,-8,-43,48,-2048
4311231229,32,2,-2,-2,-48,49,-2045
4311232229,32,1,2,-7,-49,48,-2043
4311233229,32,6,1,-3,-46,40,-2036
4311234229,32,4,4,-5,-39,33,-2052
4311235229,32,4,0,-6,-22,39,-2039
4311236229,32,8,0,-5,-14,47,-2036
4311237229,32,3,3,-6,-22,39,-2039
4311238229,32,4,0,-9,-19,33,-2031
4311239229,32,5,3,-9,-28,41,-2025
4311240229,32,4,2,-7,-10,53,-2016
4311241229,32,4,-3,-6,-6,36,-2017
4311242229,32,6,-2,-7,-2,34,-2027
4311243229,32,6,-3,-7,7,30,-2023
4311244229,32,3,-2,-7,-4,44,-2023
4311245229,32,4,-2,-6,-7,45,-2030
4311246229,32,1,-1,-3,-8,37,-2022
4311247229,32,2,0,-5,-12,24,-2035
4311248229,32,4,-1,-7,-13,35,-2037
4311249229,32,6,-1,-5,-21,32,-2045
4311250229,32,1,-3,-4,-33,27,-2045
4311251229,32,5,-1,-6,-38,18,-2044
4311252229,32,5,-7,-8,-39,21,-2045
4311253229,32,1,-4,-8,-44,21,-2054
4311254229,32,5,-3,-9,-36,9,-2056
4311255229,32,-3,-2,-6,-44,0,-2055
4311256229,32,-1,-1,-5,-53,8,-2056
4311257229,32,2,-1,-4,-51,7,-2064
4311258229,32,0,0,-5,-45,4,-2053
4311259229,32,4,-1,-5,-39,15,-2060
4311260229,32,2,1,-5,-39,10,-2051
4311261229,32,3,-1,-8,-34,4,-2064
4311262229,32,5,-2,-5,-38,-3,-2062
4311263229,32,1,4,-4,-21,-2,-2047
4311264229,32,3,-2,-7,-31,1,-2042
4311265229,32,5,1,-2,-22,0,-2039
4311266229,32,2,1,-4,-17,-2,-2044
4311267229,32,6,-3,-6,-18,2,-2032
4311268229,32,2,-5,-4,-12,12,-2045
4311269230,32,3,1,-6,-10,2,-2040
4311270229,32,2,-2,-3,-5,-2,-2043
4311271230,32,3,-4,-5,-12,-2,-2037
4311272232,32,4,-5,-5,-16,-2,-2037
4311273229,32,3,-3,-3,-26,-3,-2034
4311274229,32,1,-2,-4,-24,9,-2047
4311275229,32,1,-3,-5,-16,10,-2038
4311276229,32,2,-6,-4,-12,17,-2043
4311277229,32,3,-3,-3,-23,20,-2046
4311278229,32,2,-3,-3,-28,15,-2039
4311279229,32,1,-6,-2,-21,24,-2046
4311280229,32,3,-3,-7,-26,18,-2047
4311281229,32,2,-7,-8,-23,22,-2041
4311282229,32,4,-2,-3,-23,29,-2042
4311283229,32,1,0,-7,-30,29,-2043
4311284229,32,1,-4,-5,-26,35,-2044
4311285229,32,1,-3,-1,-26,30,-2037
4311286229,32,9,-7,-8,-24,36,-2038
4311287229,32,-3,1,-3,-22,35,-2038
4311288229,32,3,-4,-2,-21,38,-2033
4311289229,32,6,-6,-5,-28,47,-2036
4311290229,32,1,-2,-3,-21,36,-2028
4311291229,32,2,-2,-4,-27,34,-2029
4311292229,32,4,-4,-5,-25,44,-2044
4311293229,32,-1,-3,-6,-38,36,-2037
4311294229,32,4,-5,-6,-30,40,-2044
4311295229,32,4,-2,-5,-29,33,-2049
4311296229,32,2,-2,-7,-33,32,-2050
4311297229,32,1,-4,-2,-33,29,-2047
4311298229,32,5,-4,-4,-42,22,-2049
4311299229,32,6,1,-7,-33,29,-2054
4311300229,32,6,0,-7,-34,19,-2051
4311301229,32,3,-3,-3,-33,25,-2050
4311302229,32,5,0,-6,-40,19,-2046
4311303229,32,1,-3,-8,-39,21,-2055
4311304229,32,4,0,-7,-34,12,-2052
4311305229,32,2,5,-6,-36,12,-2053
4311306229,32,3,1,-7,-31,19,-2050
4311307229,32,5,-7,-9,-30,3,-2056
4311308229,32,4,-2,-6,-32,1,-2048
4311309229,32,2,-1,-10,-32,-3,-2052
4311310229,32,1,1,-2,-25,-1,-2048
4311311229,32,-3,-1,0,-36,-1,-2046
4311312229,32,1,0,-5,-33,-7,-2054
4311313229,32,3,-3,-7,-30,-2,-2053
4311314229,32,3,-3,-4,-26,-1,-2046
4311315229,32,0,0,-2,-29,-8,-2053
4311316229,32,4,-2,-6,-35,-1,-2045
4311317229,32,4,-2,-4,-34,-1,-2043
4311318229,32,1,-1,-3,-34,-6,-2052
4311319229,32,0,-2,-4,-29,-7,-2051
4311320229,32,2,-3,-4,-36,2,-2054
4311321229,32,3,-1,-2,-42,4,-2044
4311322229,32,2,1,-4,-29,-13,-2049
4311323229,32,0,-2,-3,-28,6,-2053
4311324229,32,1,-3,-4,-29,4,-2049
4311325229,32,3,3,-3,-35,16,-2052
4311326229,32,3,0,-5,-33,7,-2042
4311327229,32,0,1,-3,-27,10,-2044
4311328229,32,1,0,-3,-30,19,-2046
4311329229,32,4,-4,-7,-23,21,-2038
4311330229,32,-3,-4,-3,-34,29,-2038
4311331229,32,-3,-1,-2,-27,25,-2043
4311332229,32,1,0,-4,-28,34,-2044
4311333229,32,1,0,-2,-31,32,-2047
4311334229,32,0,-3,-1,-29,39,-2050
4311335229,32,2,-4,-8,-25,28,-2042
4311336229,32,1,1,-4,-29,34,-2040
4311337229,32,3,4,-1,-31,30,-2045
4311338229,32,1,0,-4,-28,27,-2052
4311339229,32,0,1,-1,-30,27,-2041
4311340229,32,2,-3,-5,-38,32,-2041
4311341229,32,1,0,-1,-35,32,-2040
4311342229,32,4,1,-2,-26,29,-2046
4311343229,32,3,-2,2,-31,26,-2039
4311344229,32,3,-1,-2,-25,21,-2046
4311345229,32,1,-2,-4,-32,26,-2044
4311346229,32,1,-3,-3,-26,25,-2039
4311347229,32,1,2,-3,-32,17,-2042
4311348229,32,3,-2,-5,-19,16,-2032
4311349229,32,1,0,-1,-19,19,-2033
4311350229,32,1,2,-2,-18,20,-2035
4311351229,32,2,-2,-5,-28,21,-2028
4311352229,32,0,-1,-7,-23,22,-2035
4311353229,32,-1,3,-4,-26,18,-2039
4311354229,32,2,-2,-3,-11,12,-2041
4311355229,32,1,-3,-2,-21,13,-2044
4311356229,32,4,-1,-3,-24,13,-2044
4311357229,32,-1,0,-6,-27,13,-2046
4311358229,32,2,-1,-6,-31,14,-2052
4311359229,32,6,0,-4,-33,7,-2052
4311360229,32,-2,-2,-4,-36,12,-2048
4311361229,32,1,-1,-7,-39,8,-2062
4311362229,32,0,3,-3,-41,1,-2054
4311363229,32,3,3,0,-43,10,-2052
4311364229,32,4,0,-6,-37,4,-2060
4311365229,32,-1,1,-3,-40,0,-2060
4311366229,32,4,0,-3,-40,2,-2057
4311367229,32,-1,2,-1,-31,-1,-2058
4311368229,32,-1,1,1,-23,5,-2054
4311369229,32,3,2,-5,-27,7,-2054
4311370229,32,0,4,0,-26,7,-2046
4311371229,32,0,5,-1,-20,5,-2042
4311372229,32,1,3,-1,-19,14,-2041
4311373229,32,3,-1,-1,-4,21,-2037
4311374229,32,3,1,-3,-14,12,-2042
4311375229,32,1,-2,-4,-14,21,-2033
4311376229,32,1,-2,-3,-11,22,-2040
4311377229,32,1,-4,-3,-19,18,-2032
4311378229,32,0,-3,-3,-14,17,-2030
4311379229,32,1,2,-3,-15,25,-2029
4311380229,32,2,-3,-3,-23,28,-2038
4311381229,32,1,-2,-7,-29,31,-2037
4311382229,32,2,-4,-4,-30,26,-2045
4311383229,32,-1,-2,-3,-35,25,-2035
4311384229,32,-2,4,1,-37,25,-2050
4311385229,32,2,-1,1,-41,29,-2047
4311386229,32,3,-2,-1,-51,26,-2050
4311387229,32,0,1,-3,-48,27,-2053
4311388229,32,2,1,-4,-51,22,-2062
4311389229,32,1,0,-3,-36,23,-2051
4311390229,32,1,-2,-5,-36,29,-2055
4311391229,32,2,-1,-6,-34,27,-2042
4311392229,32,0,1,-3,-36,34,-2044
4311393229,32,1,-1,-3,-25,24,-2049
4311394229,32,3,0,-4,-25,20,-2036
4311395229,32,5,1,-2,-23,24,-2051
4311396229,32,2,-3,-4,-32,27,-2050
4311397229,32,-1,3,-5,-17,27,-2044
4311398229,32,-1,2,0,-20,19,-2046
4311399229,32,5,-3,-3,-12,16,-2043
4311400229,32,2,1,-3,-23,14,-2040
4311401229,32,1,-1,-3,-27,13,-2048
4311402229,32,0,-3,-1,-30,19,-2053
4311403229,32,0,-2,-5,-22,12,-2048
4311404229,32,4,-2,-3,-28,13,-2045
4311405229,32,1,-3,-1,-25,7,-2048
4311406229,32,-2,0,-1,-23,4,-2049
4311407229,32,0,-3,-4,-37,13,-2054
4311408229,32,4,0,-2,-29,11,-2054
4311409229,32,1,-1,-5,-34,0,-2054
4311410229,32,-1,0,-2,-26,11,-2050
4311411229,32,1,2,1,-30,9,-2051
4311412229,32,3,-4,-6,-30,5,-2046
4311413229,32,0,-3,-4,-21,0,-2050
4311414229,32,2,-4,-6,-18,16,-2043
4311415229,32,4,-2,-4,-18,15,-2039
4311416229,32,1,-4,-4,-17,15,-2039
4311417229,32,1,1,-5,-1,25,-2008
4311418229,32,4,-3,-2,-41,27,-2070
4311419229,32,3,-2,-5,-44,1,-2074
4311420229,32,2,-2,-5,-52,-7,-2076
4311421229,32,2,0,1,-60,10,-2061
4311422229,32,5,0,-2,-51,4,-2077
4311423229,32,4,-3,-1,-66,-7,-2066
4311424229,32,0,0,1,-36,4,-2057
4311425229,32,1,1,-1,-72,14,-2093
4311426229,32,2,3,-1,-43,9,-2079
4311427229,32,3,1,-3,-28,-2,-2063
4311428229,32,2,-1,-7,-14,4,-2070
4311429229,32,0,2,-1,-9,-5,-2062
4311430229,32,3,-3,-1,-30,-1,-2049
4311431229,32,0,-1,1,-16,-3,-2052
4311432229,32,3,0,-1,-22,7,-2061
4311433229,32,1,-1,-2,-10,-2,-2053
4311434229,32,-2,-3,0,9,-9,-2045
4311435229,32,2,-7,-3,-1,16,-2038
4311436229,32,4,-7,0,-7,23,-2033
4311437229,32,1,-6,-3,-13,9,-2013
4311438229,32,-5,0,3,-2,3,-2012
4311439229,32,-1,-5,0,-5,2,-2013
4311440229,32,2,-8,0,-3,16,-2017
4311441229,32,0,-5,2,8,20,-2006
4311442229,32,-6,-5,-1,9,34,-1991
4311443229,32,-1,-8,-1,0,36,-1982
4311444229,32,-1,-8,-3,-3,47,-1992
4311445229,32,-3,-5,0,12,63,-1990
4311446229,32,-2,-3,0,8,72,-1997
4311447229,32,0,-5,-3,0,67,-1988
4311448229,32,-3,-4,-2,-8,73,-1988
4311449229,32,5,-2,-4,-9,78,-1996
4311450229,32,2,-3,-3,-17,82,-1997
4311451229,32,1,0,0,-29,90,-2007
4311452229,32,2,-4,-2,-26,96,-2019
4311453229,32,3,-2,0,-42,90,-2025
4311454229,32,4,1,-4,-46,89,-2031
4311455229,32,3,1,-6,-47,85,-2032
4311456229,32,3,4,-4,-43,82,-2037
4311457229,32,4,-1,-2,-47,80,-2040
4311458229,32,3,2,-4,-56,85,-2047
4311459229,31,4,5,-5,-43,85,-2048
4311460229,31,2,3,-7,-47,79,-2045
4311461229,31,2,4,-9,-42,70,-2055
4311462229,31,2,4,-6,-41,66,-2044
4311463229,31,3,2,-8,-38,65,-2053
4311464229,31,2,5,-7,-30,50,-2053
4311465229,31,4,3,-7,-27,42,-2050
4311466229,31,0,5,-2,-30,37,-2046
4311467229,31,0,5,-3,-23,34,-2046
4311468229,31,3,3,-4,-30,20,-2053
4311469229,31,5,1,-4,-30,5,-2062
4311470229,31,0,6,-3,-19,-4,-2057
4311471229,31,2,0,-3,-22,-10,-2055
4311472229,31,3,1,-4,-28,-21,-2064
4311473229,31,3,-2,-5,-31,-30,-2063
4311474229,31,2,2,-3,-27,-38,-2058
4311475229,31,1,0,-3,-28,-39,-2064
4311476229,31,1,0,-1,-23,-49,-2057
4311477229,31,4,0,-8,-32,-52,-2052
4311478229,31,2,3,-6,-5,-39,-2044
4311479229,31,2,2,-5,-4,-29,-2045
4311480229,31,3,1,-6,-16,-36,-2063
4311481229,31,0,1,-6,-3,-40,-2049
4311482229,31,5,1,-4,-17,-40,-2055
4311483229,31,1,1,-5,-12,-32,-2060
4311484229,31,3,-1,-7,-26,-32,-2059
4311485229,31,2,1,-4,-27,-44,-2071
4311486229,31,5,-1,-6,-40,-36,-2076
4311487229,31,0,-2,0,-36,-24,-2078
4311488229,31,3,0,0,-39,-27,-2080
4311489229,31,2,0,-2,-34,-20,-2080
4311490229,31,5,-5,-1,-32,-15,-2084
4311491229,31,5,-4,-2,-48,-8,-2082
4311492229,31,4,-3,2,-42,-4,-2079
4311493229,31,3,-2,-5,-50,-7,-2082
4311494229,31,0,-5,-1,-48,8,-2094
4311495229,31,3,-6,-1,-41,7,-2085
4311496229,31,1,-3,0,-41,12,-2086
4311497229,31,3,-3,2,-51,8,-2080
4311498229,31,2,-5,1,-40,13,-2081
4311499229,31,-5,-2,0,-30,15,-2067
4311500229,31,1,-5,-3,-34,26,-2058
4311501229,31,0,-4,0,-28,18,-2056
4311502229,31,-1,-3,-2,-20,28,-2046
4311503229,31,-3,-9,0,-19,25,-2028
4311504229,31,-3,-6,-1,-12,41,-2027
4311505229,31,-4,-5,-2,4,41,-2020
4311506229,31,-3,-2,0,-5,45,-2017
4311507229,31,-2,-5,2,1,55,-2013
4311508229,31,-6,-9,2,3,54,-2015
4311509229,31,2,-9,1,6,56,-2010
4311510229,31,3,-8,2,6,61,-2013
4311511229,31,0,-11,5,-6,59,-2019
4311512229,31,2,-10,1,-7,57,-2010
4311513229,31,1,-4,2,-20,64,-2021
4311514229,31,1,-5,1,-19,55,-2029
4311515229,31,6,-10,-3,-19,48,-2029
4311516229,31,0,-2,1,-16,47,-2031
4311517229,31,5,-2,-4,-28,45,-2040
4311518229,31,6,-3,-4,-26,42,-2041
4311519229,31,4,-4,-4,-28,31,-2050
4311520229,31,4,-4,-4,-36,38,-2046
4311521229,31,7,-3,-7,-35,36,-2050
4311522229,31,3,1,-5,-35,28,-2049
4311523229,31,2,-1,-1,-47,22,-2048
4311524229,31,5,-5,-7,-41,10,-2045
4311525229,31,3,-1,-2,-49,25,-2052
4311526229,31,4,0,-3,-36,14,-2055
4311527229,31,2,-7,-3,-35,9,-2051
4311528229,31,4,-3,-1,-40,10,-2060
4311529229,31,2,-1,-4,-50,8,-2052
4311530229,31,5,-4,-2,-38,5,-2052
4311531229,31,1,-5,-4,-31,2,-2044
4311532229,31,1,-3,-2,-47,3,-2070
4311533229,31,2,-8,-6,-3,5,-2073
4311534229,31,0,-1,-2,-10,2,-2058
4311535229,31,6,-8,-3,-38,-7,-2065
4311536229,31,0,-3,-1,-37,-12,-2054
4311537229,31,3,-8,-5,-43,-2,-2047
4311538229,31,4,-6,0,-26,-3,-2044
4311539229,31,-1,-3,-1,-27,2,-2050
4311540229,31,1,-7,2,-6,6,-2059
4311541229,31,2,-11,-2,-17,-4,-2039
4311542229,31,1,-8,-2,-16,-8,-2042
4311543229,31,2,-8,-1,-35,5,-2039
4311544229,31,-1,-9,-2,-34,4,-2029
4311545229,31,5,-6,0,-26,8,-2028
4311546229,31,0,-5,2,-16,20,-2039
4311547229,31,3,-5,-3,-23,15,-2052
4311548229,31,5,-11,0,-19,20,-2046
4311549229,31,5,-8,-1,-28,17,-2044
4311550229,31,6,-9,0,-35,14,-2045
4311551229,31,6,-4,-2,-46,24,-2053
4311552229,31,6,-4,-2,-38,25,-2053
4311553229,31,4,-8,-3,-29,22,-2067
4311554229,31,6,-10,-3,-38,22,-2069
4311555229,31,4,-7,-4,-48,24,-2067
4311556229,31,5,-8,-4,-48,28,-2068
4311557229,31,3,-8,1,-57,20,-2054
4311558229,31,4,-9,-2,-41,32,-2063
4311559229,31,2,-4,1,-43,37,-2062
4311560229,31,5,-7,-2,-29,37,-2062
4311561229,31,2,-6,-4,-32,35,-2060
4311562229,31,3,-10,-6,-30,38,-2042
4311563229,31,2,-6,-3,-36,51,-2056
4311564229,31,4,-10,-4,-22,45,-2055
4311565229,31,3,-12,-3,-18,48,-2061
4311566229,31,2,-9,-3,-8,58,-2061
4311567229,31,4,-12,-2,-3,49,-2058
4311568229,31,3,-14,-4,-25,67,-2057
4311569229,32,6,-14,-4,-22,25,-2056
4311570229,32,8,-13,-3,-15,39,-2051
4311571229,32,3,-14,-4,-16,32,-2046
4311572229,32,4,-11,-4,-24,38,-2051
4311573229,32,11,-16,-10,-14,44,-2058
4311574229,32,6,-17,-8,-10,35,-2046
4311575229,32,6,-15,-3,-12,34,-2050
4311576229,32,6,-17,-6,-26,29,-2061
4311577229,32,4,-17,-5,-18,26,-2054
4311578229,32,7,-21,-5,-4,30,-2051
4311579229,32,8,-16,-6,-7,36,-2057
4311580229,32,8,-21,-8,-5,41,-2055
4311581229,32,8,-26,-9,8,44,-2046
4311582229,33,7,-24,-6,-4,41,-2057
4311583229,33,9,-26,-8,-11,33,-2057
4311584229,33,7,-21,-5,-20,37,-2060
4311585229,33,5,-28,-4,-10,35,-2049
4311586229,33,10,-29,-6,6,33,-2073
4311587229,33,7,-29,-5,40,11,-2073
4311588229,33,6,-38,-5,28,22,-2084
4311589229,33,7,-37,-8,24,27,-2088
4311590229,34,3,-35,-5,-19,28,-2067
4311591229,34,9,-43,-6,-66,47,-2008
4311592229,34,10,-37,-10,-155,86,-1944
4311593229,34,5,-30,-4,-183,97,-1934
4311594229,34,9,-22,-8,-115,74,-1958
4311595229,34,8,-15,-11,-20,76,-2008
4311596229,34,7,-18,-12,27,65,-2024
4311597229,35,11,-24,-17,-3,54,-2028
4311598229,35,9,-20,-13,-48,24,-2007
4311599229,35,5,-23,-17,-89,12,-2029
4311600229,35,7,-20,-15,-94,-23,-2048
4311601229,35,4,-19,-15,-43,-32,-2045
4311602229,35,5,-20,-19,-46,-8,-2046
4311603229,35,5,-21,-22,-52,-3,-2038
4311604229,35,3,-23,-22,-47,24,-2025
4311605229,36,2,-23,-22,-63,43,-2008
4311606229,36,-3,-22,-23,-68,57,-2014
4311607229,36,0,-17,-23,-62,43,-2014
4311608229,36,-2,-16,-27,-32,43,-2016
4311609229,36,0,-17,-27,-48,38,-2009
4311610229,36,-4,-21,-31,-47,20,-2014
4311611229,36,-4,-19,-31,-37,27,-2007
4311612229,37,-1,-21,-32,-51,16,-2017
4311613229,37,-2,-20,-35,-38,20,-2030
4311614229,37,-7,-14,-33,-41,27,-2009
4311615229,38,-6,-18,-36,-40,35,-2011
4311616229,38,-7,-16,-31,-48,46,-2019
4311617229,38,-5,-16,-33,-27,41,-2005
4311618229,39,-6,-12,-33,-27,33,-2007
4311619229,39,-10,-11,-37,-22,44,-2010
4311620229,40,-10,-15,-35,-30,35,-2012
4311621229,40,-9,-13,-32,-24,15,-2017
4311622229,41,-10,-11,-32,-29,39,-2014
4311623229,41,-7,-14,-33,-9,34,-2005
4311624229,42,-5,-10,-34,-31,79,-2033
4311625229,42,-7,-7,-32,-37,63,-2042
4311626229,43,-2,-12,-33,-22,47,-2052
4311627229,44,-3,-9,-29,-40,38,-2035
4311628229,44,2,-10,-31,-57,34,-2055
4311629229,45,2,0,-26,-60,31,-2048
4311630229,45,1,4,-25,-57,24,-2046
4311631229,46,2,5,-22,-51,5,-2057
4311632229,47,0,10,-21,-57,-14,-2033
4311633229,47,3,13,-22,-49,-19,-2029
4311634229,48,1,10,-22,-48,-24,-2021
4311635229,48,2,16,-25,-37,-35,-2022
4311636230,49,0,13,-19,-28,-40,-2000
4311637229,49,1,17,-16,-22,-32,-1997
4311638229,49,7,17,-17,-19,-34,-1984
4311639229,50,2,22,-16,-13,-32,-1981
4311640229,50,6,17,-12,-8,-36,-1998
4311641229,50,8,12,-13,-4,-44,-2006
4311642229,50,1,17,-12,1,-48,-2012
4311643229,50,6,16,-8,5,-53,-2024
4311644229,50,5,15,-12,0,-57,-2028
4311645229,50,5,10,-9,-4,-54,-2043
4311646229,50,9,15,-10,-3,-60,-2043
4311647229,50,7,8,-7,-4,-58,-2075
4311648229,49,10,14,-7,-4,-61,-2078
4311649229,49,5,11,-3,-4,-69,-2091
4311650229,49,3,11,-2,-16,-73,-2100
4311651229,48,4,12,1,-27,-55,-2096
4311652229,48,6,9,0,-32,-41,-2108
4311653229,47,1,10,4,-39,-29,-2104
4311654229,47,2,9,5,-36,-32,-2100
4311655229,46,3,6,2,-43,-12,-2110
4311656229,46,1,8,7,-39,-4,-2103
4311657229,45,0,5,2,-23,22,-2102
4311658229,44,8,-2,2,-12,59,-2148
4311659229,44,4,-5,3,-14,50,-2165
4311660229,43,9,-4,2,-87,-16,-2091
4311661229,43,-1,0,9,-125,-23,-2047
4311662229,42,1,3,8,-128,-10,-2060
4311663229,42,-1,-1,9,-47,31,-2111
4311664229,41,1,-2,10,10,52,-2125
4311665229,41,2,-9,9,5,68,-2125
4311666229,41,4,-9,4,-57,52,-2072
4311667229,40,1,-8,4,-61,46,-2065
4311668229,40,1,-5,7,-72,54,-2039
4311669229,40,-1,-4,7,-42,47,-2059
4311670229,40,0,-6,6,-16,60,-2055
4311671229,40,4,-7,3,-5,64,-2052
4311672229,40,9,-10,2,-15,66,-2046
4311673229,40,2,-10,7,-26,65,-2042
4311674229,40,6,-8,1,-31,70,-2034
4311675229,40,4,-9,4,-21,78,-2030
4311676229,40,8,-9,-4,-26,72,-2023
4311677229,40,7,-10,-3,-22,65,-2020
4311678229,40,6,-9,-3,-38,49,-2016
4311679229,41,5,-10,-9,-52,46,-2010
4311680229,41,5,-7,-6,-50,44,-2006
4311681229,42,5,-1,-7,-34,42,-2012
4311682229,42,7,-4,-11,-15,58,-2011
4311683229,43,7,-3,-12,-4,94,-2033
4311684229,43,10,-13,-16,-3,89,-2035
4311685229,43,4,-6,-11,-6,89,-2020
4311686229,44,5,-5,-14,-37,74,-2022
4311687229,44,9,-6,-20,-51,53,-2000
4311688229,45,6,-2,-18,-62,53,-1985
4311689229,45,6,0,-16,-53,66,-1994
4311690229,46,4,-5,-21,-31,67,-2035
4311691229,46,5,0,-16,-30,64,-2013
4311692229,47,6,-2,-20,-48,44,-2009
4311693229,47,5,2,-20,-46,42,-2022
4311694229,48,6,1,-20,-25,67,-2019
4311695229,48,11,-6,-21,-33,86,-2035
4311696229,48,7,-5,-19,-29,62,-2037
4311697229,48,9,-3,-20,-41,62,-2018
4311698229,49,7,-2,-17,-51,58,-2048
4311699229,49,11,-1,-19,-53,58,-2054
4311700229,49,11,0,-17,-58,73,-2045
4311701229,49,9,0,-18,-56,43,-2063
4311702229,49,6,0,-16,-54,30,-2063
4311703229,49,7,-1,-16,-60,23,-2056
4311704229,49,7,1,-16,-65,22,-2054
4311705229,49,4,3,-15,-60,24,-2063
4311706229,49,3,1,-23,-35,15,-2054
4311707229,49,3,-2,-20,-34,5,-2041
4311708229,49,-2,3,-17,-26,10,-2041
4311709229,49,2,0,-21,-26,19,-2020
4311710229,49,0,2,-17,-13,15,-2013
4311711229,49,-4,-1,-19,0,22,-2018
4311712229,49,1,2,-19,9,33,-2027
4311713229,48,-1,0,-17,5,32,-2017
4311714229,48,4,-4,-19,7,30,-2019
4311715229,48,3,-8,-17,3,2,-2034
4311716229,48,4,-6,-19,-24,-5,-2027
4311717229,48,4,-7,-18,-28,-26,-2014
4311718229,48,-2,-2,-19,-19,-38,-2008
4311719229,48,-1,-1,-16,-31,-25,-2035
4311720229,48,-7,-3,-18,3,-38,-2049
4311721229,48,-4,-3,-14,-8,-51,-2041
4311722229,48,-3,-2,-14,-18,-57,-2040
4311723229,48,-7,-1,-11,-29,-73,-2037
4311724229,48,-7,1,-12,-20,-71,-2033
4311725229,48,-6,2,-14,-9,-65,-2024
4311726229,48,-7,1,-12,-4,-63,-2032
4311727229,48,-4,-1,-9,-2,-66,-2031
4311728229,48,-3,1,-11,2,-58,-2037
4311729229,48,-3,1,-11,-5,-69,-2045
4311730229,49,0,-3,-14,-14,-70,-2057
4311731229,49,-1,-1,-11,-8,-71,-2065
4311732229,49,2,-6,-9,-12,-85,-2073
4311733229,49,4,-5,-8,-27,-86,-2088
4311734229,50,7,-4,-7,-39,-95,-2084
4311735229,50,1,2,-4,-46,-94,-2092
4311736229,50,4,-5,-5,-49,-102,-2100
4311737229,51,2,1,-6,-54,-102,-2106
4311738229,51,4,-6,-6,-57,-101,-2103
4311739229,51,1,-4,-6,-56,-89,-2104
4311740229,51,1,-2,-4,-54,-82,-2107
4311741229,52,3,-3,-3,-49,-61,-2092
4311742229,52,3,-4,-6,-52,-45,-2092
4311743229,52,6,-10,-4,-36,-24,-2091
4311744229,52,1,-5,0,-41,-11,-2090
4311745229,52,2,-6,-3,-41,0,-2074
4311746229,52,6,-10,-1,-43,21,-2068
4311747229,52,2,-10,-2,-36,38,-2061
4311748229,52,2,-10,-1,-25,45,-2070
4311749229,52,4,-12,-2,-25,57,-2075
