t,x,y,yaw,visible,cmd_lin,cmd_ang,trainer_lin,trainer_ang,label
5117.0640,,,,0,0.0000,0.0000,0,0,lin_step
5117.0807,,,,0,0.0000,0.0000,0,0,lin_step
5117.0973,,,,0,0.0000,0.0000,0,0,lin_step
5117.1140,,,,0,0.0000,0.0000,0,0,lin_step
5117.1307,,,,0,0.0000,0.0000,0,0,lin_step
5117.1473,,,,0,0.0000,0.0000,0,0,lin_step
5117.1640,,,,0,0.0000,0.0000,0,0,lin_step
5117.1806,,,,0,0.0000,0.0000,0,0,lin_step
5117.1973,,,,0,0.0000,0.0000,0,0,lin_step
5117.2140,,,,0,0.0000,0.0000,0,0,lin_step
5117.2306,,,,0,0.0000,0.0000,0,0,lin_step
5117.2473,,,,0,0.0000,0.0000,0,0,lin_step
5117.2640,,,,0,0.0000,0.0000,0,0,lin_step
5117.2806,,,,0,0.0000,0.0000,0,0,lin_step
5117.2973,,,,0,0.0000,0.0000,0,0,lin_step
5117.3140,,,,0,0.0000,0.0000,0,0,lin_step
5117.3306,,,,0,0.0000,0.0000,0,0,lin_step
5117.3473,,,,0,0.0000,0.0000,0,0,lin_step
5117.3640,,,,0,0.0000,0.0000,0,0,lin_step
5117.3806,,,,0,0.0000,0.0000,0,0,lin_step
5117.3973,,,,0,0.0000,0.0000,0,0,lin_step
5117.4139,,,,0,0.0000,0.0000,0,0,lin_step
5117.4306,,,,0,0.0000,0.0000,0,0,lin_step
5117.4473,,,,0,0.0000,0.0000,0,0,lin_step
5117.4639,,,,0,0.0000,0.0000,0,0,lin_step
5117.4806,,,,0,0.0000,0.0000,0,0,lin_step
5117.4973,,,,0,0.0000,0.0000,0,0,lin_step
5117.5139,,,,0,0.0000,0.0000,0,0,lin_step
5117.5306,,,,0,0.0000,0.0000,0,0,lin_step
5117.5473,,,,0,0.0000,0.0000,0,0,lin_step
5117.5639,,,,0,0.0000,0.0000,0,0,lin_step
5117.5806,,,,0,0.0000,0.0000,0,0,lin_step
5117.5973,,,,0,0.0000,0.0000,0,0,lin_step
5117.6139,,,,0,0.0000,0.0000,0,0,lin_step
5117.6306,,,,0,0.0000,0.0000,0,0,lin_step
5117.6473,,,,0,0.0000,0.0000,0,0,lin_step
5117.6639,,,,0,0.0000,0.0000,0,0,lin_step
5117.6806,,,,0,0.0000,0.0000,0,0,lin_step
5117.6973,,,,0,0.0000,0.0000,0,0,lin_step
5117.7139,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.7306,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.7473,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.7639,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.7806,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.7973,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.8139,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.8306,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.8472,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.8639,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.8806,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.8972,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.9139,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.9306,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.9472,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.9639,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.9806,,,,0,-0.2500,0.0000,-125,0,lin_step
5117.9972,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.0139,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.0306,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.0472,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.0639,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.0805,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.0972,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.1139,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.1305,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.1472,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.1639,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.1805,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.1972,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.2139,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.2305,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.2472,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.2639,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.2805,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.2972,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.3138,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.3305,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.3472,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.3638,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.3805,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.3972,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.4138,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.4305,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.4472,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.4638,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.4805,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.4972,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.5138,,,,0,-0.2500,0.0000,-125,0,lin_step
5118.5305,,,,0,0.0000,0.0000,0,0,lin_step
5118.5471,0.44046,0.36986,-1.99981,1,0.0000,0.0000,0,0,lin_step
5118.5638,0.43214,0.36254,-2.02367,1,0.0000,0.0000,0,0,lin_step
5118.5805,0.43316,0.35925,-2.01246,1,0.0000,0.0000,0,0,lin_step
5118.5971,0.41315,0.35068,-2.60878,1,0.0000,0.0000,0,0,lin_step
5118.6138,0.41700,0.35078,-2.54744,1,0.0000,0.0000,0,0,lin_step
5118.6305,0.41384,0.34935,-1.99347,1,0.0000,0.0000,0,0,lin_step
5118.6471,0.42174,0.35201,-2.61314,1,0.0000,0.0000,0,0,lin_step
5118.6638,0.43114,0.35598,-2.00650,1,0.0000,0.0000,0,0,lin_step
5118.6805,0.42562,0.35741,-2.04223,1,0.0000,0.0000,0,0,lin_step
5118.6971,0.43088,0.36164,-2.03860,1,0.0000,0.0000,0,0,lin_step
5118.7138,0.44116,0.36519,-2.57945,1,0.0000,0.0000,0,0,lin_step
5118.7305,0.42057,0.36115,-2.03189,1,0.0000,0.0000,0,0,lin_step
5118.7471,0.43412,0.36517,-2.02492,1,0.0000,0.0000,0,0,lin_step
5118.7638,0.42575,0.36250,-2.03462,1,0.0000,0.0000,0,0,lin_step
5118.7804,0.43198,0.36398,-2.01393,1,0.0000,0.0000,0,0,lin_step
5118.7971,0.42971,0.36329,-2.01543,1,0.0000,0.0000,0,0,lin_step
5118.8138,0.42076,0.36122,-2.03672,1,0.0000,0.0000,0,0,lin_step
5118.8304,0.43337,0.36462,-2.02614,1,0.0000,0.0000,0,0,lin_step
5118.8471,0.42745,0.36295,-2.03055,1,0.0000,0.0000,0,0,lin_step
5118.8638,0.42552,0.36269,-2.02829,1,0.0000,0.0000,0,0,lin_step
5118.8804,0.42283,0.36137,-2.03781,1,0.0000,0.0000,0,0,lin_step
5118.8971,0.42826,0.36313,-2.02377,1,0.0000,0.0000,0,0,lin_step
5118.9138,0.43418,0.36498,-2.02778,1,0.0000,0.0000,0,0,lin_step
5118.9304,0.42855,0.36328,-2.02422,1,0.0000,0.0000,0,0,lin_step
5118.9471,0.42871,0.36298,-2.01265,1,0.0000,0.0000,0,0,lin_step
5118.9638,0.43413,0.36481,-2.02565,1,0.0000,0.0000,0,0,lin_step
5118.9804,0.42607,0.36191,-1.99759,1,0.0000,0.0000,0,0,lin_step
5118.9971,0.42620,0.36203,-2.02697,1,0.0000,0.0000,0,0,lin_step
5119.0137,0.43129,0.36390,-2.01323,1,0.0000,0.0000,0,0,lin_step
5119.0304,0.42389,0.36233,-2.02603,1,0.0000,0.0000,0,0,lin_step
5119.0471,0.42523,0.36232,-2.02780,1,0.0000,0.0000,0,0,lin_step
5119.0637,0.42768,0.36309,-2.02381,1,0.0000,0.0000,0,0,lin_step
5119.0804,0.42810,0.36342,-2.02988,1,0.0000,0.0000,0,0,lin_step
5119.0971,0.43572,0.36473,-2.01611,1,0.0000,0.0000,0,0,lin_step
5119.1137,0.42399,0.36186,-2.00944,1,0.0000,0.0000,0,0,lin_step
5119.1304,0.42633,0.36286,-2.02788,1,0.0000,0.0000,0,0,lin_step
5119.1471,0.42480,0.36235,-2.02134,1,0.0000,0.0000,0,0,lin_step
5119.1637,0.43012,0.36359,-2.03602,1,0.0000,0.0000,0,0,lin_step
5119.1804,0.42324,0.36163,-2.01745,1,0.0000,0.0000,0,0,lin_step
5119.1971,0.43255,0.36464,-2.02483,1,0.0000,0.0000,0,0,lin_step
5119.2137,0.43719,0.36578,-2.02541,1,0.0000,0.0000,0,0,lin_step
5119.2304,0.42977,0.36363,-2.02216,1,0.0000,0.0000,0,0,lin_step
5119.2470,0.43505,0.36533,-2.01674,1,0.0000,0.0000,0,0,lin_step
5119.2637,0.43088,0.36372,-2.03411,1,0.0000,0.0000,0,0,lin_step
5119.2804,0.43372,0.36460,-2.01202,1,0.0000,0.0000,0,0,lin_step
5119.2970,0.42184,0.36135,-2.03760,1,0.0000,0.0000,0,0,lin_step
5119.3137,0.42954,0.36379,-2.02706,1,0.0000,0.0000,0,0,lin_step
5119.3304,0.43154,0.36439,-2.02764,1,0.0000,0.0000,0,0,lin_step
5119.3470,0.42876,0.36393,-2.01828,1,0.0000,0.0000,0,0,lin_step
5119.3637,0.41556,0.35977,-2.03366,1,0.0000,0.0000,0,0,lin_step
5119.3804,0.43034,0.36405,-2.02703,1,0.0000,0.0000,0,0,lin_step
5119.3970,0.42878,0.36329,-2.02325,1,0.0000,0.0000,0,0,lin_step
5119.4137,0.41845,0.36033,-2.03655,1,0.0000,0.0000,0,0,lin_step
5119.4304,0.42372,0.36236,-2.02117,1,0.0000,0.0000,0,0,lin_step
5119.4470,0.42441,0.36224,-2.02942,1,0.0000,0.0000,0,0,lin_step
5119.4637,0.43559,0.36506,-2.01478,1,0.0000,0.0000,0,0,lin_step
5119.4803,0.43541,0.36536,-2.02134,1,0.0000,0.0000,0,0,lin_step
5119.4970,0.42719,0.36310,-2.02866,1,0.0000,0.0000,0,0,lin_step
5119.5137,0.43039,0.36402,-2.02591,1,0.0000,0.0000,0,0,lin_step
5119.5303,0.43441,0.36477,-2.01204,1,0.0000,0.0000,0,0,lin_step
5119.5470,0.43211,0.36432,-2.01964,1,0.0000,0.0000,0,0,lin_step
5119.5637,0.42795,0.36336,-2.02390,1,0.0000,0.0000,0,0,lin_step
5119.5803,0.42587,0.36276,-2.02821,1,0.0000,0.0000,0,0,lin_step
5119.5970,0.43276,0.36451,-2.01764,1,0.0000,0.0000,0,0,lin_step
5119.6137,0.42408,0.36215,-2.03049,1,0.0000,0.0000,0,0,lin_step
5119.6303,0.42430,0.36204,-2.02732,1,0.0000,0.0000,0,0,lin_step
5119.6470,0.42665,0.36255,-2.01747,1,0.0000,0.0000,0,0,lin_step
5119.6637,0.42622,0.36276,-2.03001,1,0.0000,0.0000,0,0,lin_step
5119.6803,0.42640,0.36303,-2.02487,1,0.0000,0.0000,0,0,lin_step
5119.6970,0.43204,0.36456,-2.02755,1,0.0000,0.0000,0,0,lin_step
5119.7136,0.43317,0.36433,-2.03672,1,0.0000,0.0000,0,0,lin_step
5119.7303,0.42617,0.36283,-2.02677,1,0.0000,0.0000,0,0,lin_step
5119.7470,0.43000,0.36343,-2.01334,1,0.5000,0.0000,250,0,lin_step
5119.7636,0.44066,0.36834,-2.03752,1,0.5000,0.0000,250,0,lin_step
5119.7803,0.44360,0.37624,-2.03916,1,0.5000,0.0000,250,0,lin_step
5119.7970,,,,0,0.5000,0.0000,250,0,lin_step
5119.8136,,,,0,0.5000,0.0000,250,0,lin_step
5119.8303,,,,0,0.5000,0.0000,250,0,lin_step
5119.8470,,,,0,0.5000,0.0000,250,0,lin_step
5119.8636,,,,0,0.5000,0.0000,250,0,lin_step
5119.8803,,,,0,0.5000,0.0000,250,0,lin_step
5119.8970,,,,0,0.5000,0.0000,250,0,lin_step
5119.9136,,,,0,0.5000,0.0000,250,0,lin_step
5119.9303,,,,0,0.5000,0.0000,250,0,lin_step
5119.9469,,,,0,0.5000,0.0000,250,0,lin_step
5119.9636,,,,0,0.5000,0.0000,250,0,lin_step
5119.9803,,,,0,0.5000,0.0000,250,0,lin_step
5119.9969,,,,0,0.5000,0.0000,250,0,lin_step
5120.0136,,,,0,0.5000,0.0000,250,0,lin_step
5120.0303,,,,0,0.5000,0.0000,250,0,lin_step
5120.0469,,,,0,0.5000,0.0000,250,0,lin_step
5120.0636,,,,0,0.5000,0.0000,250,0,lin_step
5120.0803,,,,0,0.5000,0.0000,250,0,lin_step
5120.0969,,,,0,0.5000,0.0000,250,0,lin_step
5120.1136,,,,0,0.5000,0.0000,250,0,lin_step
5120.1303,,,,0,0.5000,0.0000,250,0,lin_step
5120.1469,,,,0,0.5000,0.0000,250,0,lin_step
5120.1636,,,,0,0.0000,0.0000,0,0,lin_step
5120.1802,,,,0,0.0000,0.0000,0,0,lin_step
5120.1969,,,,0,0.0000,0.0000,0,0,lin_step
5120.2136,,,,0,0.0000,0.0000,0,0,lin_step
5120.2302,,,,0,0.0000,0.0000,0,0,lin_step
5120.2469,,,,0,0.0000,0.0000,0,0,lin_step
5120.2636,,,,0,0.0000,0.0000,0,0,lin_step
5120.2802,,,,0,0.0000,0.0000,0,0,lin_step
5120.2969,,,,0,0.0000,0.0000,0,0,lin_step
5120.3136,,,,0,0.0000,0.0000,0,0,lin_step
5120.3302,0.95786,1.15594,-1.90893,1,0.0000,0.0000,0,0,lin_step
5120.3469,,,,0,0.0000,0.0000,0,0,lin_step
5120.3636,0.92910,1.14260,-2.72846,1,0.0000,0.0000,0,0,lin_step
5120.3802,,,,0,0.0000,0.0000,0,0,lin_step
5120.3969,0.90448,1.13442,-1.88884,1,0.0000,0.0000,0,0,lin_step
5120.4136,0.91281,1.14291,-1.86785,1,0.0000,0.0000,0,0,lin_step
5120.4302,0.88960,1.13050,-2.78963,1,0.0000,0.0000,0,0,lin_step
5120.4469,0.88727,1.13312,-1.91480,1,0.0000,0.0000,0,0,lin_step
5120.4635,0.93443,1.16975,-1.88729,1,0.0000,0.0000,0,0,lin_step
5120.4802,0.90405,1.15321,-2.66452,1,0.0000,0.0000,0,0,lin_step
5120.4969,0.88277,1.14138,-1.85957,1,0.0000,0.0000,0,0,lin_step
5120.5135,0.88685,1.15026,-1.90173,1,0.0000,0.0000,0,0,lin_step
5120.5302,0.89230,1.15917,-1.89954,1,0.0000,0.0000,0,0,lin_step
5120.5469,0.89538,1.16722,-1.89377,1,0.0000,0.0000,0,0,lin_step
5120.5635,0.92099,1.19215,-1.90937,1,0.0000,0.0000,0,0,lin_step
5120.5802,0.93016,1.20568,-1.93919,1,0.0000,0.0000,0,0,lin_step
5120.5969,,,,0,0.0000,0.0000,0,0,lin_step
5120.6135,,,,0,0.0000,0.0000,0,0,lin_step
5120.6302,,,,0,0.0000,0.0000,0,0,lin_step
5120.6469,,,,0,0.0000,0.0000,0,0,lin_step
5120.6635,,,,0,0.0000,0.0000,0,0,lin_step
5120.6802,,,,0,0.0000,0.0000,0,0,lin_step
5120.6968,,,,0,0.0000,0.0000,0,0,lin_step
5120.7135,,,,0,0.0000,0.0000,0,0,lin_step
5120.7302,,,,0,0.0000,0.0000,0,0,lin_step
5120.7468,,,,0,0.0000,0.0000,0,0,lin_step
5120.7635,,,,0,0.0000,0.0000,0,0,lin_step
5120.7802,,,,0,0.0000,0.0000,0,0,lin_step
5120.7968,,,,0,0.0000,0.0000,0,0,lin_step
5120.8135,,,,0,0.0000,0.0000,0,0,lin_step
5120.8302,,,,0,0.0000,0.0000,0,0,lin_step
5120.8468,,,,0,0.0000,0.0000,0,0,lin_step
5120.8635,,,,0,0.0000,0.0000,0,0,lin_step
5120.8802,,,,0,0.0000,0.0000,0,0,lin_step
5120.8968,,,,0,0.0000,0.0000,0,0,lin_step
5120.9135,,,,0,0.0000,0.0000,0,0,lin_step
5120.9301,,,,0,0.0000,0.0000,0,0,lin_step
5120.9468,,,,0,0.0000,0.0000,0,0,lin_step
5120.9635,,,,0,0.0000,0.0000,0,0,lin_step
5120.9801,,,,0,0.0000,0.0000,0,0,lin_step
5120.9968,,,,0,0.0000,0.0000,0,0,lin_step
5121.0135,,,,0,0.0000,0.0000,0,0,lin_step
5121.0301,,,,0,0.0000,0.0000,0,0,lin_step
5121.0468,,,,0,0.0000,0.0000,0,0,lin_step
5121.0635,,,,0,0.0000,0.0000,0,0,lin_step
5121.0801,,,,0,0.0000,0.0000,0,0,lin_step
5121.0968,,,,0,0.0000,0.0000,0,0,lin_step
5121.1135,,,,0,0.0000,0.0000,0,0,lin_step
5121.1301,,,,0,0.0000,0.0000,0,0,lin_step
5121.1468,,,,0,0.0000,0.0000,0,0,lin_step
5121.1634,,,,0,0.0000,0.0000,0,0,lin_step
5121.1801,,,,0,0.0000,0.0000,0,0,lin_step
5121.1968,,,,0,0.0000,0.0000,0,0,lin_step
5121.2134,,,,0,0.0000,0.0000,0,0,lin_step
5121.2301,,,,0,0.0000,0.0000,0,0,lin_step
5121.2468,,,,0,0.0000,0.0000,0,0,lin_step
5121.2634,,,,0,0.0000,0.0000,0,0,lin_step
5121.2801,,,,0,0.0000,0.0000,0,0,lin_step
5121.2968,,,,0,0.0000,0.0000,0,0,lin_step
5121.3134,,,,0,0.0000,0.0000,0,0,lin_step
5121.3301,,,,0,0.0000,0.0000,0,0,lin_step
5121.3468,,,,0,0.0000,0.0000,0,0,lin_step
5121.3634,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.3801,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.3967,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.4134,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.4301,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.4467,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.4634,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.4801,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.4967,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.5134,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.5301,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.5467,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.5634,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.5801,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.5967,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.6134,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.6300,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.6467,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.6634,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.6800,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.6967,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.7134,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.7300,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.7467,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.7634,,,,0,-0.5000,0.0000,-250,0,lin_step
5121.7800,,,,0,0.0000,0.0000,0,0,lin_step
5121.7967,,,,0,0.0000,0.0000,0,0,lin_step
5121.8134,,,,0,0.0000,0.0000,0,0,lin_step
5121.8300,,,,0,0.0000,0.0000,0,0,lin_step
5121.8467,,,,0,0.0000,0.0000,0,0,lin_step
5121.8633,,,,0,0.0000,0.0000,0,0,lin_step
5121.8800,,,,0,0.0000,0.0000,0,0,lin_step
5121.8967,,,,0,0.0000,0.0000,0,0,lin_step
5121.9133,,,,0,0.0000,0.0000,0,0,lin_step
5121.9300,,,,0,0.0000,0.0000,0,0,lin_step
5121.9467,,,,0,0.0000,0.0000,0,0,lin_step
5121.9633,,,,0,0.0000,0.0000,0,0,lin_step
5121.9800,,,,0,0.0000,0.0000,0,0,lin_step
5121.9967,,,,0,0.0000,0.0000,0,0,lin_step
5122.0133,,,,0,0.0000,0.0000,0,0,lin_step
5122.0300,,,,0,0.0000,0.0000,0,0,lin_step
5122.0467,,,,0,0.0000,0.0000,0,0,lin_step
5122.0633,,,,0,0.0000,0.0000,0,0,lin_step
5122.0800,,,,0,0.0000,0.0000,0,0,lin_step
5122.0966,,,,0,0.0000,0.0000,0,0,lin_step
5122.1133,,,,0,0.0000,0.0000,0,0,lin_step
5122.1300,,,,0,0.0000,0.0000,0,0,lin_step
5122.1466,,,,0,0.0000,0.0000,0,0,lin_step
5122.1633,,,,0,0.0000,0.0000,0,0,lin_step
5122.1800,,,,0,0.0000,0.0000,0,0,lin_step
5122.1966,,,,0,0.0000,0.0000,0,0,lin_step
5122.2133,,,,0,0.0000,0.0000,0,0,lin_step
5122.2300,,,,0,0.0000,0.0000,0,0,lin_step
5122.2466,,,,0,0.0000,0.0000,0,0,lin_step
5122.2633,,,,0,0.0000,0.0000,0,0,lin_step
5122.2800,,,,0,0.0000,0.0000,0,0,lin_step
5122.2966,,,,0,0.0000,0.0000,0,0,lin_step
5122.3133,,,,0,0.0000,0.0000,0,0,lin_step
5122.3299,,,,0,0.0000,0.0000,0,0,lin_step
5122.3466,,,,0,0.0000,0.0000,0,0,lin_step
5122.3633,,,,0,0.0000,0.0000,0,0,lin_step
5122.3799,,,,0,0.0000,0.0000,0,0,lin_step
5122.3966,,,,0,0.0000,0.0000,0,0,lin_step
5122.4133,,,,0,0.0000,0.0000,0,0,lin_step
5122.4299,,,,0,0.0000,0.0000,0,0,lin_step
5122.4466,,,,0,0.0000,0.0000,0,0,lin_step
5122.4633,,,,0,0.0000,0.0000,0,0,lin_step
5122.4799,,,,0,0.0000,0.0000,0,0,lin_step
5122.4966,,,,0,0.0000,0.0000,0,0,lin_step
5122.5133,,,,0,0.0000,0.0000,0,0,lin_step
5122.5299,,,,0,0.0000,0.0000,0,0,lin_step
5122.5466,,,,0,0.0000,0.0000,0,0,lin_step
5122.5632,,,,0,0.0000,0.0000,0,0,lin_step
5122.5799,,,,0,0.0000,0.0000,0,0,lin_step
5122.5966,,,,0,0.0000,0.0000,0,0,lin_step
5122.6132,,,,0,0.0000,0.0000,0,0,lin_step
5122.6299,,,,0,0.0000,0.0000,0,0,lin_step
5122.6466,,,,0,0.0000,0.0000,0,0,lin_step
5122.6632,,,,0,0.0000,0.0000,0,0,lin_step
5122.6799,,,,0,0.0000,0.0000,0,0,lin_step
5122.6966,,,,0,0.0000,0.0000,0,0,lin_step
5122.7132,,,,0,0.0000,0.0000,0,0,lin_step
5122.7299,,,,0,0.0000,0.0000,0,0,lin_step
5122.7466,,,,0,0.0000,0.0000,0,0,lin_step
5122.7632,,,,0,0.0000,0.0000,0,0,lin_step
5122.7799,,,,0,0.0000,0.0000,0,0,lin_step
5122.7965,,,,0,0.0000,0.0000,0,0,lin_step
5122.8132,,,,0,0.0000,0.0000,0,0,lin_step
5122.8299,,,,0,0.0000,0.0000,0,0,lin_step
5122.8465,,,,0,0.0000,0.0000,0,0,lin_step
5122.8632,,,,0,0.0000,0.0000,0,0,lin_step
5122.8799,,,,0,0.0000,0.0000,0,0,lin_step
5122.8965,,,,0,0.0000,0.0000,0,0,lin_step
5122.9132,,,,0,0.0000,0.0000,0,0,lin_step
5122.9299,,,,0,0.0000,0.0000,0,0,lin_step
5122.9465,,,,0,0.0000,0.0000,0,0,lin_step
5122.9632,,,,0,0.0000,0.0000,0,0,lin_step
5122.9799,,,,0,0.0000,0.0000,0,0,lin_step
5122.9965,,,,0,0.7500,0.0000,375,0,lin_step
5123.0132,,,,0,0.7500,0.0000,375,0,lin_step
5123.0298,,,,0,0.7500,0.0000,375,0,lin_step
5123.0465,,,,0,0.7500,0.0000,375,0,lin_step
5123.0632,,,,0,0.7500,0.0000,375,0,lin_step
5123.0798,,,,0,0.7500,0.0000,375,0,lin_step
5123.0965,,,,0,0.7500,0.0000,375,0,lin_step
5123.1132,,,,0,0.7500,0.0000,375,0,lin_step
5123.1298,,,,0,0.7500,0.0000,375,0,lin_step
5123.1465,,,,0,0.7500,0.0000,375,0,lin_step
5123.1632,,,,0,0.7500,0.0000,375,0,lin_step
5123.1798,,,,0,0.7500,0.0000,375,0,lin_step
5123.1965,,,,0,0.7500,0.0000,375,0,lin_step
5123.2132,,,,0,0.7500,0.0000,375,0,lin_step
5123.2298,,,,0,0.7500,0.0000,375,0,lin_step
5123.2465,,,,0,0.7500,0.0000,375,0,lin_step
5123.2631,,,,0,0.7500,0.0000,375,0,lin_step
5123.2798,,,,0,0.0000,0.0000,0,0,lin_step
5123.2965,,,,0,0.0000,0.0000,0,0,lin_step
5123.3131,,,,0,0.0000,0.0000,0,0,lin_step
5123.3298,,,,0,0.0000,0.0000,0,0,lin_step
5123.3465,,,,0,0.0000,0.0000,0,0,lin_step
5123.3631,,,,0,0.0000,0.0000,0,0,lin_step
5123.3798,,,,0,0.0000,0.0000,0,0,lin_step
5123.3965,,,,0,0.0000,0.0000,0,0,lin_step
5123.4131,,,,0,0.0000,0.0000,0,0,lin_step
5123.4298,,,,0,0.0000,0.0000,0,0,lin_step
5123.4465,,,,0,0.0000,0.0000,0,0,lin_step
5123.4631,,,,0,0.0000,0.0000,0,0,lin_step
5123.4798,,,,0,0.0000,0.0000,0,0,lin_step
5123.4964,,,,0,0.0000,0.0000,0,0,lin_step
5123.5131,,,,0,0.0000,0.0000,0,0,lin_step
5123.5298,,,,0,0.0000,0.0000,0,0,lin_step
5123.5464,,,,0,0.0000,0.0000,0,0,lin_step
5123.5631,,,,0,0.0000,0.0000,0,0,lin_step
5123.5798,,,,0,0.0000,0.0000,0,0,lin_step
5123.5964,,,,0,0.0000,0.0000,0,0,lin_step
5123.6131,,,,0,0.0000,0.0000,0,0,lin_step
5123.6298,,,,0,0.0000,0.0000,0,0,lin_step
5123.6464,,,,0,0.0000,0.0000,0,0,lin_step
5123.6631,,,,0,0.0000,0.0000,0,0,lin_step
5123.6798,,,,0,0.0000,0.0000,0,0,lin_step
5123.6964,,,,0,0.0000,0.0000,0,0,lin_step
5123.7131,,,,0,0.0000,0.0000,0,0,lin_step
5123.7297,,,,0,0.0000,0.0000,0,0,lin_step
5123.7464,,,,0,0.0000,0.0000,0,0,lin_step
5123.7631,,,,0,0.0000,0.0000,0,0,lin_step
5123.7797,,,,0,0.0000,0.0000,0,0,lin_step
5123.7964,,,,0,0.0000,0.0000,0,0,lin_step
5123.8131,,,,0,0.0000,0.0000,0,0,lin_step
5123.8297,,,,0,0.0000,0.0000,0,0,lin_step
5123.8464,,,,0,0.0000,0.0000,0,0,lin_step
5123.8631,,,,0,0.0000,0.0000,0,0,lin_step
5123.8797,,,,0,0.0000,0.0000,0,0,lin_step
5123.8964,,,,0,0.0000,0.0000,0,0,lin_step
5123.9131,,,,0,0.0000,0.0000,0,0,lin_step
5123.9297,,,,0,0.0000,0.0000,0,0,lin_step
5123.9464,,,,0,0.0000,0.0000,0,0,lin_step
5123.9631,,,,0,0.0000,0.0000,0,0,lin_step
5123.9797,,,,0,0.0000,0.0000,0,0,lin_step
5123.9964,,,,0,0.0000,0.0000,0,0,lin_step
5124.0130,,,,0,0.0000,0.0000,0,0,lin_step
5124.0297,,,,0,0.0000,0.0000,0,0,lin_step
5124.0464,,,,0,0.0000,0.0000,0,0,lin_step
5124.0630,,,,0,0.0000,0.0000,0,0,lin_step
