t,x,y,yaw,visible,cmd_lin,cmd_ang,trainer_lin,trainer_ang,label
7549.4693,1.16612,0.35130,-0.00507,1,0.3000,0.0000,150,0,slew
7549.4859,1.11888,0.34540,0.03966,1,0.3000,0.0000,150,0,slew
7549.5026,1.11521,0.34994,0.38925,1,0.4000,0.0000,200,0,slew
7549.5193,1.08471,0.34770,0.35887,1,0.4000,0.0000,200,0,slew
7549.5359,1.04635,0.34505,0.33908,1,0.4000,0.0000,200,0,slew
7549.5526,1.05895,0.35606,-0.08569,1,0.4000,0.0000,200,0,slew
7549.5693,1.00838,0.34988,-0.03006,1,0.5000,0.0000,250,0,slew
7549.5859,0.95849,0.34548,-0.05145,1,0.5000,0.0000,250,0,slew
7549.6026,0.93020,0.34712,-0.09212,1,0.5000,0.0000,250,0,slew
7549.6193,0.87544,0.34193,-0.02619,1,0.5000,0.0000,250,0,slew
7549.6359,0.81492,0.33697,-0.02532,1,0.5000,0.0000,250,0,lin_step
7549.6526,0.77718,0.33807,0.37503,1,0.5000,0.0000,250,0,lin_step
7549.6693,0.73043,0.33690,-0.05477,1,0.5000,0.0000,250,0,lin_step
7549.6859,0.68493,0.33605,-0.03608,1,0.5000,0.0000,250,0,lin_step
7549.7026,0.65798,0.34287,-0.06829,1,0.5000,0.0000,250,0,lin_step
7549.7192,0.59801,0.33839,-0.06802,1,0.5000,0.0000,250,0,lin_step
7549.7359,0.57273,0.34631,0.43587,1,0.5000,0.0000,250,0,lin_step
7549.7526,0.50806,0.33981,-0.11943,1,0.5000,0.0000,250,0,lin_step
7549.7692,0.48114,0.34911,-0.10879,1,0.5000,0.0000,250,0,lin_step
7549.7859,0.43200,0.34807,-0.13030,1,0.5000,0.0000,250,0,lin_step
7549.8026,0.39998,0.35632,0.38861,1,0.5000,0.0000,250,0,lin_step
7549.8192,0.34790,0.35553,-0.14021,1,0.5000,0.0000,250,0,lin_step
7549.8359,0.31226,0.36118,0.40272,1,0.5000,0.0000,250,0,lin_step
7549.8526,0.26678,0.36452,-0.15704,1,0.5000,0.0000,250,0,lin_step
7549.8692,0.22081,0.36710,-0.17573,1,0.5000,0.0000,250,0,lin_step
7549.8859,0.18105,0.37298,0.33864,1,0.5000,0.0000,250,0,lin_step
7549.9026,0.15538,0.39235,-0.16496,1,0.5000,0.0000,250,0,lin_step
7549.9192,0.09148,0.38238,-0.19741,1,0.5000,0.0000,250,0,lin_step
7549.9359,0.04438,0.38247,-0.19163,1,0.5000,0.0000,250,0,lin_step
7549.9525,-0.00612,0.38101,-0.20255,1,0.5000,0.0000,250,0,lin_step
7549.9692,,,,0,0.5000,0.0000,250,0,lin_step
7549.9859,,,,0,0.5000,0.0000,250,0,lin_step
7550.0025,,,,0,0.5000,0.0000,250,0,lin_step
7550.0192,,,,0,0.5000,0.0000,250,0,lin_step
7550.0359,,,,0,0.5000,0.0000,250,0,lin_step
7550.0525,,,,0,0.0000,0.0000,0,0,lin_step
7550.0692,,,,0,0.0000,0.0000,0,0,lin_step
7550.0859,,,,0,0.0000,0.0000,0,0,lin_step
7550.1025,,,,0,0.0000,0.0000,0,0,lin_step
7550.1192,,,,0,0.0000,0.0000,0,0,lin_step
7550.1359,,,,0,0.0000,0.0000,0,0,lin_step
7550.1525,,,,0,0.0000,0.0000,0,0,lin_step
7550.1692,,,,0,0.0000,0.0000,0,0,lin_step
7550.1858,,,,0,0.0000,0.0000,0,0,lin_step
7550.2025,,,,0,0.0000,0.0000,0,0,lin_step
7550.2192,,,,0,0.0000,0.0000,0,0,lin_step
7550.2358,,,,0,0.0000,0.0000,0,0,lin_step
7550.2525,,,,0,0.0000,0.0000,0,0,lin_step
7550.2692,,,,0,0.0000,0.0000,0,0,lin_step
7550.2858,,,,0,0.0000,0.0000,0,0,lin_step
7550.3025,,,,0,0.0000,0.0000,0,0,lin_step
7550.3192,,,,0,0.0000,0.0000,0,0,lin_step
7550.3358,,,,0,0.0000,0.0000,0,0,lin_step
7550.3525,,,,0,0.0000,0.0000,0,0,lin_step
7550.3692,,,,0,0.0000,0.0000,0,0,lin_step
7550.3858,,,,0,0.0000,0.0000,0,0,lin_step
7550.4025,,,,0,0.0000,0.0000,0,0,lin_step
7550.4191,,,,0,0.0000,0.0000,0,0,lin_step
7550.4358,,,,0,0.0000,0.0000,0,0,lin_step
7550.4525,,,,0,0.0000,0.0000,0,0,lin_step
7550.4691,,,,0,0.0000,0.0000,0,0,lin_step
7550.4858,,,,0,0.0000,0.0000,0,0,lin_step
7550.5025,,,,0,0.0000,0.0000,0,0,lin_step
7550.5191,,,,0,0.0000,0.0000,0,0,lin_step
7550.5358,,,,0,0.0000,0.0000,0,0,lin_step
7550.5525,,,,0,0.0000,0.0000,0,0,lin_step
7550.5691,,,,0,0.0000,0.0000,0,0,lin_step
7550.5858,,,,0,0.0000,0.0000,0,0,lin_step
7550.6025,,,,0,0.0000,0.0000,0,0,lin_step
7550.6191,,,,0,0.0000,0.0000,0,0,lin_step
7550.6358,,,,0,0.0000,0.0000,0,0,lin_step
7550.6525,,,,0,0.0000,0.0000,0,0,lin_step
7550.6691,,,,0,0.0000,0.0000,0,0,lin_step
7550.6858,,,,0,0.0000,0.0000,0,0,lin_step
7550.7024,,,,0,0.0000,0.0000,0,0,lin_step
7550.7191,,,,0,0.0000,0.0000,0,0,lin_step
7550.7358,,,,0,0.0000,0.0000,0,0,lin_step
7550.7524,,,,0,0.0000,0.0000,0,0,lin_step
7550.7691,,,,0,0.0000,0.0000,0,0,lin_step
7550.7858,,,,0,0.0000,0.0000,0,0,lin_step
7550.8024,,,,0,0.0000,0.0000,0,0,lin_step
7550.8191,,,,0,0.0000,0.0000,0,0,lin_step
7550.8358,,,,0,0.0000,0.0000,0,0,lin_step
7550.8524,,,,0,0.0000,0.0000,0,0,lin_step
7550.8691,,,,0,0.0000,0.0000,0,0,lin_step
7550.8858,,,,0,0.0000,0.0000,0,0,lin_step
7550.9024,,,,0,0.0000,0.0000,0,0,lin_step
7550.9191,,,,0,0.0000,0.0000,0,0,lin_step
7550.9357,,,,0,0.0000,0.0000,0,0,lin_step
7550.9524,,,,0,0.0000,0.0000,0,0,lin_step
7550.9691,,,,0,0.0000,0.0000,0,0,lin_step
7550.9857,,,,0,0.0000,0.0000,0,0,lin_step
7551.0024,,,,0,0.0000,0.0000,0,0,lin_step
7551.0191,,,,0,0.0000,0.0000,0,0,lin_step
7551.0357,,,,0,0.0000,0.0000,0,0,lin_step
7551.0524,,,,0,0.0000,0.0000,0,0,lin_step
7551.0691,,,,0,0.0000,0.0000,0,0,lin_step
7551.0857,,,,0,0.0000,0.0000,0,0,lin_step
7551.1024,,,,0,0.0000,0.0000,0,0,lin_step
7551.1191,,,,0,0.0000,0.0000,0,0,lin_step
7551.1357,,,,0,0.0000,0.0000,0,0,lin_step
7551.1524,,,,0,0.0000,0.0000,0,0,lin_step
7551.1690,,,,0,0.0000,0.0000,0,0,lin_step
7551.1857,,,,0,0.0000,0.0000,0,0,lin_step
7551.2024,,,,0,0.0000,0.0000,0,0,lin_step
7551.2190,,,,0,0.0000,0.0000,0,0,lin_step
7551.2357,,,,0,0.0000,0.0000,0,0,lin_step
7551.2524,,,,0,-0.1000,0.0000,-50,0,slew
7551.2690,,,,0,-0.1000,0.0000,-50,0,slew
7551.2857,,,,0,-0.1000,0.0000,-50,0,slew
7551.3024,,,,0,-0.1000,0.0000,-50,0,slew
7551.3190,,,,0,-0.2000,0.0000,-100,0,slew
7551.3357,,,,0,-0.2000,0.0000,-100,0,slew
7551.3524,,,,0,-0.2000,0.0000,-100,0,slew
7551.3690,,,,0,-0.3000,0.0000,-150,0,slew
7551.3857,,,,0,-0.3000,0.0000,-150,0,slew
7551.4023,,,,0,-0.3000,0.0000,-150,0,slew
7551.4190,,,,0,-0.3000,0.0000,-150,0,slew
7551.4357,,,,0,-0.4000,0.0000,-200,0,slew
7551.4523,,,,0,-0.4000,0.0000,-200,0,slew
7551.4690,,,,0,-0.4000,0.0000,-200,0,slew
7551.4857,,,,0,-0.4000,0.0000,-200,0,slew
7551.5023,,,,0,-0.5000,0.0000,-250,0,slew
7551.5190,,,,0,-0.5000,0.0000,-250,0,slew
7551.5357,,,,0,-0.5000,0.0000,-250,0,slew
7551.5523,,,,0,-0.5000,0.0000,-250,0,slew
7551.5690,,,,0,-0.5000,0.0000,-250,0,lin_step
7551.5857,,,,0,-0.5000,0.0000,-250,0,lin_step
7551.6023,,,,0,-0.5000,0.0000,-250,0,lin_step
7551.6190,,,,0,-0.5000,0.0000,-250,0,lin_step
7551.6356,0.02397,0.53930,0.45817,1,-0.5000,0.0000,-250,0,lin_step
7551.6523,0.05774,0.54020,0.41958,1,-0.5000,0.0000,-250,0,lin_step
7551.6690,0.08795,0.53725,0.23800,1,-0.5000,0.0000,-250,0,lin_step
7551.6856,0.11618,0.53222,0.24726,1,-0.5000,0.0000,-250,0,lin_step
7551.7023,0.15965,0.54457,0.49643,1,-0.5000,0.0000,-250,0,lin_step
7551.7190,0.19140,0.54555,0.57020,1,-0.5000,0.0000,-250,0,lin_step
7551.7356,0.21860,0.54377,0.60690,1,-0.5000,0.0000,-250,0,lin_step
7551.7523,0.25562,0.55200,0.31011,1,-0.5000,0.0000,-250,0,lin_step
7551.7690,0.28987,0.55844,0.30487,1,-0.5000,0.0000,-250,0,lin_step
7551.7856,0.32979,0.56970,0.28534,1,-0.5000,0.0000,-250,0,lin_step
7551.8023,0.34670,0.56274,0.31756,1,-0.5000,0.0000,-250,0,lin_step
7551.8190,0.37911,0.56900,0.59960,1,-0.5000,0.0000,-250,0,lin_step
7551.8356,0.42112,0.58305,0.30250,1,-0.5000,0.0000,-250,0,lin_step
7551.8523,0.46444,0.59843,0.30203,1,-0.5000,0.0000,-250,0,lin_step
7551.8689,0.48303,0.59548,0.32600,1,-0.5000,0.0000,-250,0,lin_step
7551.8856,0.50798,0.59923,0.32899,1,-0.5000,0.0000,-250,0,lin_step
7551.9023,0.51267,0.60702,0.12901,1,-0.5000,0.0000,-250,0,lin_step
7551.9189,0.51848,0.62046,-0.09659,1,-0.5000,0.0000,-250,0,lin_step
7551.9356,0.49145,0.60992,-0.30314,1,-0.5000,0.0000,-250,0,lin_step
7551.9523,0.48628,0.61439,-0.30800,1,-0.5000,0.0000,-250,0,lin_step
7551.9689,0.48951,0.62470,-0.39349,1,-0.5000,0.0000,-250,0,lin_step
7551.9856,0.47380,0.62170,-0.43550,1,0.0000,0.0000,0,0,lin_step
7552.0023,0.47897,0.63036,0.37955,1,0.0000,0.0000,0,0,lin_step
7552.0189,0.47301,0.63237,-0.46778,1,0.0000,0.0000,0,0,lin_step
7552.0356,0.46762,0.63447,-0.43883,1,0.0000,0.0000,0,0,lin_step
7552.0523,0.46689,0.63849,-0.41591,1,0.0000,0.0000,0,0,lin_step
7552.0689,0.45682,0.63635,-0.41229,1,0.0000,0.0000,0,0,lin_step
7552.0856,0.48447,0.66275,-0.34474,1,0.0000,0.0000,0,0,lin_step
7552.1022,0.48497,0.66325,-0.36314,1,0.0000,0.0000,0,0,lin_step
7552.1189,0.45785,0.64316,-0.38344,1,0.0000,0.0000,0,0,lin_step
7552.1356,0.46482,0.64725,-0.38181,1,0.0000,0.0000,0,0,lin_step
7552.1522,0.46956,0.65086,-0.39613,1,0.0000,0.0000,0,0,lin_step
7552.1689,0.45646,0.64119,-0.39862,1,0.0000,0.0000,0,0,lin_step
7552.1856,0.46103,0.64565,-0.37076,1,0.0000,0.0000,0,0,lin_step
7552.2022,0.46694,0.64816,0.92297,1,0.0000,0.0000,0,0,lin_step
7552.2189,0.46588,0.64699,0.95145,1,0.0000,0.0000,0,0,lin_step
7552.2356,0.48764,0.66458,-0.36204,1,0.0000,0.0000,0,0,lin_step
7552.2522,0.46908,0.65079,-0.35233,1,0.0000,0.0000,0,0,lin_step
7552.2689,0.46539,0.64773,-0.37933,1,0.0000,0.0000,0,0,lin_step
7552.2856,0.45059,0.63676,-0.40589,1,0.0000,0.0000,0,0,lin_step
7552.3022,0.45562,0.63993,-0.39402,1,0.0000,0.0000,0,0,lin_step
7552.3189,0.46772,0.64899,-0.36640,1,0.0000,0.0000,0,0,lin_step
7552.3355,0.45584,0.64140,-0.39096,1,0.0000,0.0000,0,0,lin_step
7552.3522,0.46263,0.64531,-0.38364,1,0.0000,0.0000,0,0,lin_step
7552.3689,0.46588,0.64706,0.88842,1,0.0000,0.0000,0,0,lin_step
7552.3855,0.47272,0.65315,-0.39000,1,0.0000,0.0000,0,0,lin_step
7552.4022,0.47805,0.65797,-0.36568,1,0.0000,0.0000,0,0,lin_step
7552.4189,0.46545,0.64800,-0.38232,1,0.0000,0.0000,0,0,lin_step
7552.4355,0.47615,0.65609,-0.36720,1,0.0000,0.0000,0,0,lin_step
7552.4522,0.46717,0.64826,0.90747,1,0.0000,0.0000,0,0,lin_step
7552.4689,0.46432,0.64646,0.89117,1,0.0000,0.0000,0,0,lin_step
7552.4855,0.45314,0.63783,0.95690,1,0.0000,0.0000,0,0,lin_step
7552.5022,,,,0,0.0000,0.0000,0,0,lin_step
7552.5189,0.47621,0.65609,-0.36847,1,0.0000,0.0000,0,0,lin_step
7552.5355,0.47111,0.65136,0.84899,1,0.0000,0.0000,0,0,lin_step
7552.5522,0.47402,0.65441,-0.36598,1,0.0000,0.0000,0,0,lin_step
7552.5688,0.46751,0.64968,-0.35913,1,0.0000,0.0000,0,0,lin_step
7552.5855,0.46276,0.64568,-0.39686,1,0.0000,0.0000,0,0,lin_step
7552.6022,0.48085,0.65910,-0.35353,1,0.0000,0.0000,0,0,lin_step
7552.6188,0.47590,0.65575,-0.37818,1,0.0000,0.0000,0,0,lin_step
7552.6355,,,,0,0.0000,0.0000,0,0,lin_step
7552.6522,0.47080,0.65170,-0.35837,1,0.0000,0.0000,0,0,lin_step
7552.6688,0.46974,0.65095,-0.37356,1,0.0000,0.0000,0,0,lin_step
7552.6855,0.47305,0.65309,-0.37330,1,0.0000,0.0000,0,0,lin_step
7552.7022,0.47389,0.65430,-0.36483,1,0.0000,0.0000,0,0,lin_step
7552.7188,0.47298,0.65302,-0.37413,1,0.0000,0.0000,0,0,lin_step
7552.7355,0.47317,0.65356,-0.36948,1,0.0000,0.0000,0,0,lin_step
7552.7522,0.47273,0.65325,-0.37927,1,0.0000,0.0000,0,0,lin_step
7552.7688,0.46250,0.64488,0.92811,1,0.0000,0.0000,0,0,lin_step
7552.7855,0.46161,0.64331,0.93937,1,0.0000,0.0000,0,0,lin_step
7552.8021,0.46158,0.64398,0.90153,1,0.0000,0.0000,0,0,lin_step
7552.8188,0.46690,0.64988,-0.38044,1,0.0000,0.0000,0,0,lin_step
7552.8355,0.46652,0.64755,0.88929,1,0.0000,0.0000,0,0,lin_step
7552.8521,0.46940,0.65171,-0.38278,1,0.0000,0.0000,0,0,lin_step
7552.8688,0.48120,0.65975,-0.35716,1,0.0000,0.0000,0,0,lin_step
7552.8855,0.48454,0.66200,-0.36258,1,0.0000,0.0000,0,0,lin_step
7552.9021,0.47045,0.65137,-0.35931,1,0.0000,0.0000,0,0,lin_step
7552.9188,0.48908,0.66570,-0.36533,1,0.0000,0.0000,0,0,lin_step
7552.9355,,,,0,0.0000,0.0000,0,0,lin_step
7552.9521,0.47067,0.65195,-0.36674,1,0.0000,0.0000,0,0,lin_step
7552.9688,0.47108,0.65161,-0.38621,1,0.0000,0.0000,0,0,lin_step
7552.9855,0.47114,0.65197,0.89392,1,0.0000,0.0000,0,0,lin_step
7553.0021,0.46617,0.64778,0.88822,1,0.0000,0.0000,0,0,lin_step
7553.0188,0.47915,0.65758,-0.36639,1,0.0000,0.0000,0,0,lin_step
7553.0354,0.47980,0.65837,-0.36625,1,0.0000,0.0000,0,0,lin_step
7553.0521,0.46220,0.64458,0.90906,1,0.0000,0.0000,0,0,lin_step
7553.0688,0.46747,0.64848,-0.37878,1,0.0000,0.0000,0,0,lin_step
7553.0854,0.46581,0.64854,-0.37177,1,0.0000,0.0000,0,0,lin_step
7553.1021,0.47167,0.65186,-0.37279,1,0.0000,0.0000,0,0,lin_step
7553.1188,0.47101,0.65161,-0.36708,1,0.0000,0.0000,0,0,lin_step
7553.1354,0.48278,0.66075,-0.36875,1,0.0000,0.0000,0,0,lin_step
7553.1521,0.46995,0.65161,-0.37219,1,0.0000,0.0000,0,0,lin_step
7553.1688,0.47435,0.65435,-0.36154,1,0.0000,0.0000,0,0,lin_step
7553.1854,0.48332,0.66172,-0.35444,1,0.1071,0.0000,54,0,slew
7553.2021,0.46935,0.65409,-0.37932,1,0.1071,0.0000,54,0,slew
7553.2188,0.46716,0.65814,-0.38609,1,0.1071,0.0000,54,0,slew
7553.2354,0.44044,0.64756,-0.40889,1,0.1071,0.0000,54,0,slew
7553.2521,0.42533,0.64539,-0.40279,1,0.2143,0.0000,107,0,slew
7553.2687,0.42897,0.66114,0.94758,1,0.2143,0.0000,107,0,slew
7553.2854,0.40767,0.66246,-0.39098,1,0.2143,0.0000,107,0,slew
7553.3021,0.38097,0.65971,-0.41092,1,0.3214,0.0000,161,0,slew
7553.3187,0.37999,0.67978,0.93423,1,0.3214,0.0000,161,0,slew
7553.3354,0.35694,0.68588,-0.38635,1,0.3214,0.0000,161,0,slew
7553.3521,0.35719,0.71640,-0.34122,1,0.3214,0.0000,161,0,slew
7553.3687,0.30569,0.69869,-0.40892,1,0.4286,0.0000,214,0,slew
7553.3854,0.28184,0.71133,-0.37132,1,0.4286,0.0000,214,0,slew
7553.4021,0.26719,0.73752,-0.37916,1,0.4286,0.0000,214,0,slew
7553.4187,0.21798,0.72867,-0.39045,1,0.4286,0.0000,214,0,slew
7553.4354,0.19292,0.74987,-0.38927,1,0.5357,0.0000,268,0,slew
7553.4521,0.16343,0.76959,-0.38683,1,0.5357,0.0000,268,0,slew
7553.4687,0.12589,0.78387,-0.39314,1,0.5357,0.0000,268,0,slew
7553.4854,,,,0,0.6429,0.0000,321,0,slew
7553.5020,,,,0,0.6429,0.0000,321,0,slew
7553.5187,,,,0,0.6429,0.0000,321,0,slew
7553.5354,,,,0,0.6429,0.0000,321,0,slew
7553.5520,,,,0,0.7500,0.0000,375,0,slew
7553.5687,,,,0,0.7500,0.0000,375,0,slew
7553.5854,,,,0,0.7500,0.0000,375,0,slew
7553.6020,,,,0,0.7500,0.0000,375,0,slew
7553.6187,,,,0,0.7500,0.0000,375,0,lin_step
7553.6354,,,,0,0.7500,0.0000,375,0,lin_step
7553.6520,,,,0,0.7500,0.0000,375,0,lin_step
7553.6687,,,,0,0.7500,0.0000,375,0,lin_step
7553.6854,,,,0,0.7500,0.0000,375,0,lin_step
7553.7020,,,,0,0.7500,0.0000,375,0,lin_step
7553.7187,,,,0,0.7500,0.0000,375,0,lin_step
7553.7353,,,,0,0.7500,0.0000,375,0,lin_step
7553.7520,,,,0,0.7500,0.0000,375,0,lin_step
7553.7687,,,,0,0.7500,0.0000,375,0,lin_step
7553.7853,,,,0,0.7500,0.0000,375,0,lin_step
7553.8020,,,,0,0.7500,0.0000,375,0,lin_step
7553.8187,,,,0,0.7500,0.0000,375,0,lin_step
7553.8353,,,,0,0.7500,0.0000,375,0,lin_step
7553.8520,,,,0,0.7500,0.0000,375,0,lin_step
7553.8687,,,,0,0.7500,0.0000,375,0,lin_step
7553.8853,,,,0,0.0000,0.0000,0,0,lin_step
7553.9020,,,,0,0.0000,0.0000,0,0,lin_step
7553.9187,,,,0,0.0000,0.0000,0,0,lin_step
7553.9353,,,,0,0.0000,0.0000,0,0,lin_step
7553.9520,,,,0,0.0000,0.0000,0,0,lin_step
7553.9686,,,,0,0.0000,0.0000,0,0,lin_step
7553.9853,,,,0,0.0000,0.0000,0,0,lin_step
7554.0020,,,,0,0.0000,0.0000,0,0,lin_step
7554.0186,,,,0,0.0000,0.0000,0,0,lin_step
7554.0353,,,,0,0.0000,0.0000,0,0,lin_step
7554.0520,,,,0,0.0000,0.0000,0,0,lin_step
7554.0686,,,,0,0.0000,0.0000,0,0,lin_step
7554.0853,,,,0,0.0000,0.0000,0,0,lin_step
7554.1020,,,,0,0.0000,0.0000,0,0,lin_step
7554.1186,,,,0,0.0000,0.0000,0,0,lin_step
7554.1353,,,,0,0.0000,0.0000,0,0,lin_step
7554.1520,,,,0,0.0000,0.0000,0,0,lin_step
7554.1686,,,,0,0.0000,0.0000,0,0,lin_step
7554.1853,,,,0,0.0000,0.0000,0,0,lin_step
7554.2020,,,,0,0.0000,0.0000,0,0,lin_step
7554.2186,,,,0,0.0000,0.0000,0,0,lin_step
7554.2353,,,,0,0.0000,0.0000,0,0,lin_step
7554.2519,,,,0,0.0000,0.0000,0,0,lin_step
7554.2686,,,,0,0.0000,0.0000,0,0,lin_step
7554.2853,,,,0,0.0000,0.0000,0,0,lin_step
7554.3019,,,,0,0.0000,0.0000,0,0,lin_step
7554.3186,,,,0,0.0000,0.0000,0,0,lin_step
7554.3353,,,,0,0.0000,0.0000,0,0,lin_step
7554.3519,,,,0,0.0000,0.0000,0,0,lin_step
7554.3686,,,,0,0.0000,0.0000,0,0,lin_step
7554.3853,,,,0,0.0000,0.0000,0,0,lin_step
7554.4019,,,,0,0.0000,0.0000,0,0,lin_step
7554.4186,,,,0,0.0000,0.0000,0,0,lin_step
7554.4353,,,,0,0.0000,0.0000,0,0,lin_step
7554.4519,,,,0,0.0000,0.0000,0,0,lin_step
7554.4686,,,,0,0.0000,0.0000,0,0,lin_step
7554.4852,,,,0,0.0000,0.0000,0,0,lin_step
7554.5019,,,,0,0.0000,0.0000,0,0,lin_step
7554.5186,,,,0,0.0000,0.0000,0,0,lin_step
7554.5352,,,,0,0.0000,0.0000,0,0,lin_step
7554.5519,,,,0,0.0000,0.0000,0,0,lin_step
7554.5686,,,,0,0.0000,0.0000,0,0,lin_step
7554.5852,,,,0,0.0000,0.0000,0,0,lin_step
7554.6019,,,,0,0.0000,0.0000,0,0,lin_step
7554.6186,,,,0,0.0000,0.0000,0,0,lin_step
7554.6352,,,,0,0.0000,0.0000,0,0,lin_step
7554.6519,,,,0,0.0000,0.0000,0,0,lin_step
7554.6686,,,,0,0.0000,0.0000,0,0,lin_step
7554.6852,,,,0,0.0000,0.0000,0,0,lin_step
7554.7019,,,,0,0.0000,0.0000,0,0,lin_step
7554.7185,,,,0,0.0000,0.0000,0,0,lin_step
7554.7352,,,,0,0.0000,0.0000,0,0,lin_step
7554.7519,,,,0,0.0000,0.0000,0,0,lin_step
7554.7685,,,,0,0.0000,0.0000,0,0,lin_step
7554.7852,,,,0,0.0000,0.0000,0,0,lin_step
7554.8019,,,,0,0.0000,0.0000,0,0,lin_step
7554.8185,,,,0,0.0000,0.0000,0,0,lin_step
7554.8352,,,,0,0.0000,0.0000,0,0,lin_step
7554.8519,,,,0,0.0000,0.0000,0,0,lin_step
7554.8685,,,,0,0.0000,0.0000,0,0,lin_step
7554.8852,,,,0,0.0000,0.0000,0,0,lin_step
7554.9019,,,,0,0.0000,0.0000,0,0,lin_step
7554.9185,,,,0,0.0000,0.0000,0,0,lin_step
7554.9352,,,,0,0.0000,0.0000,0,0,lin_step
7554.9518,,,,0,0.0000,0.0000,0,0,lin_step
7554.9685,,,,0,0.0000,0.0000,0,0,lin_step
7554.9852,,,,0,0.0000,0.0000,0,0,lin_step
7555.0018,,,,0,0.0000,0.0000,0,0,lin_step
7555.0185,,,,0,0.0000,0.0000,0,0,lin_step
7555.0352,,,,0,0.0000,0.0000,0,0,lin_step
7555.0518,,,,0,0.0000,0.0000,0,0,lin_step
7555.0685,,,,0,0.0000,0.0000,0,0,lin_step
7555.0852,,,,0,-0.1071,0.0000,-54,0,slew
7555.1018,,,,0,-0.1071,0.0000,-54,0,slew
7555.1185,,,,0,-0.1071,0.0000,-54,0,slew
7555.1352,,,,0,-0.1071,0.0000,-54,0,slew
7555.1518,,,,0,-0.2143,0.0000,-107,0,slew
7555.1685,,,,0,-0.2143,0.0000,-107,0,slew
7555.1851,,,,0,-0.2143,0.0000,-107,0,slew
7555.2018,,,,0,-0.2143,0.0000,-107,0,slew
7555.2185,,,,0,-0.3214,0.0000,-161,0,slew
7555.2351,,,,0,-0.3214,0.0000,-161,0,slew
7555.2518,,,,0,-0.3214,0.0000,-161,0,slew
7555.2685,,,,0,-0.4286,0.0000,-214,0,slew
7555.2851,,,,0,-0.4286,0.0000,-214,0,slew
7555.3018,,,,0,-0.4286,0.0000,-214,0,slew
7555.3185,,,,0,-0.4286,0.0000,-214,0,slew
7555.3351,,,,0,-0.5357,0.0000,-268,0,slew
7555.3518,,,,0,-0.5357,0.0000,-268,0,slew
7555.3685,,,,0,-0.5357,0.0000,-268,0,slew
7555.3851,,,,0,-0.5357,0.0000,-268,0,slew
7555.4018,,,,0,-0.6429,0.0000,-321,0,slew
7555.4184,,,,0,-0.6429,0.0000,-321,0,slew
7555.4351,,,,0,-0.6429,0.0000,-321,0,slew
7555.4518,,,,0,-0.6429,0.0000,-321,0,slew
7555.4684,,,,0,-0.7500,0.0000,-375,0,slew
7555.4851,,,,0,-0.7500,0.0000,-375,0,slew
7555.5018,,,,0,-0.7500,0.0000,-375,0,slew
7555.5184,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.5351,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.5518,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.5684,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.5850,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.6017,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.6184,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.6350,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.6517,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.6684,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.6850,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.7017,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.7184,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.7350,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.7517,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.7684,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.7850,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.8017,,,,0,-0.7500,0.0000,-375,0,lin_step
7555.8183,,,,0,0.0000,0.0000,0,0,lin_step
7555.8350,,,,0,0.0000,0.0000,0,0,lin_step
7555.8517,,,,0,0.0000,0.0000,0,0,lin_step
7555.8683,,,,0,0.0000,0.0000,0,0,lin_step
7555.8850,,,,0,0.0000,0.0000,0,0,lin_step
7555.9017,,,,0,0.0000,0.0000,0,0,lin_step
7555.9183,,,,0,0.0000,0.0000,0,0,lin_step
7555.9350,,,,0,0.0000,0.0000,0,0,lin_step
7555.9517,,,,0,0.0000,0.0000,0,0,lin_step
7555.9683,,,,0,0.0000,0.0000,0,0,lin_step
7555.9850,,,,0,0.0000,0.0000,0,0,lin_step
7556.0017,,,,0,0.0000,0.0000,0,0,lin_step
7556.0183,,,,0,0.0000,0.0000,0,0,lin_step
7556.0350,,,,0,0.0000,0.0000,0,0,lin_step
7556.0516,,,,0,0.0000,0.0000,0,0,lin_step
7556.0683,,,,0,0.0000,0.0000,0,0,lin_step
7556.0850,,,,0,0.0000,0.0000,0,0,lin_step
7556.1016,,,,0,0.0000,0.0000,0,0,lin_step
7556.1183,,,,0,0.0000,0.0000,0,0,lin_step
7556.1350,,,,0,0.0000,0.0000,0,0,lin_step
7556.1516,,,,0,0.0000,0.0000,0,0,lin_step
7556.1683,,,,0,0.0000,0.0000,0,0,lin_step
7556.1850,,,,0,0.0000,0.0000,0,0,lin_step
7556.2016,,,,0,0.0000,0.0000,0,0,lin_step
7556.2183,,,,0,0.0000,0.0000,0,0,lin_step
