# auto-battlebot velocity jig
# columns: t_us,count,gx,gy,gz,ax,ay,az  (raw int16 imu)
# encoder: quadrature x4 (constant column if unplugged)
# sample_rate_hz=1000 gyro_dps_per_lsb=0.070 accel_g_per_lsb=0.000244
2740041909,-659,-1,12,3,97,35,-4074
2740042909,-659,5,0,7,126,4,-4074
2740043909,-658,-1,4,10,144,-13,-4069
2740044909,-658,-6,-5,16,160,-53,-4044
2740045909,-658,-7,-12,15,187,-94,-4045
2740046909,-658,-13,-19,12,226,-119,-4039
2740047909,-658,-6,-23,16,209,-130,-4030
2740048909,-658,-11,-25,20,216,-146,-4025
2740049909,-658,-19,-32,14,202,-167,-4021
2740050909,-658,-17,-34,11,189,-173,-4017
2740051909,-658,-12,-32,4,173,-177,-4019
2740052909,-659,-12,-33,7,151,-195,-4017
2740053909,-659,-8,-38,0,134,-179,-4029
2740054909,-659,-10,-33,-4,111,-183,-4024
2740055909,-660,-10,-33,-4,77,-165,-4048
2740056909,-660,-6,-32,-9,43,-145,-4050
2740057909,-660,-2,-27,-11,14,-141,-4056
2740058909,-661,-7,-27,-9,-6,-140,-4057
2740059909,-661,-3,-22,-12,-34,-106,-4064
2740060909,-661,3,-13,-14,-58,-77,-4087
2740061909,-662,3,-15,-14,-71,-68,-4092
2740062909,-662,4,-4,-9,-91,-36,-4125
2740063909,-662,4,-5,-11,-98,-10,-4131
2740064909,-663,9,-6,-11,-129,26,-4148
2740065909,-663,8,-2,-3,-116,46,-4160
2740066909,-663,9,5,-6,-114,58,-4162
2740067909,-664,13,4,2,-108,88,-4162
2740068909,-664,15,3,-1,-101,113,-4189
2740069909,-664,16,8,-1,-83,104,-4202
2740070909,-664,13,10,-3,-62,123,-4185
2740071909,-664,16,6,2,-58,128,-4177
2740072909,-664,14,7,0,-56,148,-4185
2740073909,-664,11,13,4,-74,170,-4166
2740074909,-664,12,12,10,-75,225,-4151
2740075909,-664,16,9,5,-103,133,-4102
2740076909,-664,7,13,3,-71,101,-4186
2740077909,-664,8,23,2,142,59,-4194
2740078909,-663,6,30,10,-124,-201,-4428
2740079909,-663,-2,48,-39,807,76,-4171
2740080909,-663,-32,92,-67,980,-523,-4416
2740081909,-663,-2,88,-123,1755,-180,-4340
2740082909,-663,7,56,-181,1985,-50,-3867
2740083909,-663,7,34,-224,988,278,-3848
2740084909,-664,17,37,-234,353,531,-3894
2740085909,-664,60,43,-235,-40,666,-3278
2740086909,-664,43,63,-234,298,317,-3118
2740087909,-664,66,13,-215,-242,711,-3809
2740088909,-663,99,-7,-208,98,274,-3750
2740089909,-663,1,-23,-157,-342,-992,-4404
2740090909,-662,29,-100,-78,-2061,108,-5149
2740091909,-661,-17,-38,-17,-1554,259,-3904
2740092909,-660,-113,-38,57,-1758,212,-4463
2740093909,-659,-126,-66,90,-1727,588,-4835
2740094909,-658,-97,-114,161,-1561,1327,-4091
2740095909,-656,-92,-134,210,-1424,672,-3793
2740096909,-655,-120,-132,253,-1239,336,-3893
2740097909,-654,-113,-113,308,-649,355,-4447
2740098909,-652,-92,-131,325,-392,351,-4629
2740099909,-651,-50,-181,342,-28,-9,-4584
2740100909,-650,-59,-205,355,-395,-281,-4198
2740101909,-650,-57,-199,366,-1035,-577,-4428
2740102909,-649,-46,-182,369,-1031,-673,-4437
2740103909,-649,-54,-147,361,-742,-868,-4442
2740104909,-649,-54,-141,342,-729,-624,-4431
2740105909,-649,-41,-138,320,-878,-601,-4380
2740106909,-650,-28,-108,284,-1241,-757,-4263
2740107909,-651,-24,-83,275,-1341,-825,-4287
2740108909,-653,-26,-22,251,-1370,-821,-4244
2740109909,-655,-20,33,222,-975,-736,-4138
2740110909,-657,-7,65,202,-491,-589,-4060
2740111909,-659,2,77,182,-137,-542,-4003
2740112909,-661,20,81,159,144,-621,-3994
2740113909,-664,24,69,145,-370,-378,-3994
2740114909,-667,66,61,146,-664,-49,-3881
2740115909,-669,42,85,146,-772,115,-3537
2740116909,-672,44,89,162,-1003,177,-3664
2740117909,-674,69,87,179,-859,849,-3853
2740118909,-676,78,84,208,-761,891,-3757
2740119909,-678,79,79,234,-751,699,-3884
2740120909,-680,80,80,249,-550,606,-3816
2740121909,-681,68,90,283,-505,564,-3993
2740122909,-683,67,84,298,-266,486,-4254
2740123909,-684,56,83,309,60,458,-4112
2740124909,-684,50,80,314,146,368,-4285
2740125909,-685,45,87,316,207,348,-4377
2740126909,-685,42,97,307,390,342,-4328
2740127909,-685,34,105,294,664,362,-4269
2740128909,-685,36,97,275,900,495,-4210
2740129909,-685,52,85,254,1019,575,-4158
2740130909,-684,58,80,241,1003,550,-4170
2740131909,-683,69,59,212,961,421,-4083
2740132909,-682,72,58,186,928,261,-4077
2740133909,-681,70,62,157,905,64,-4127
2740134909,-680,64,68,143,1126,-64,-4162
2740135909,-679,61,59,114,1312,-168,-4090
2740136909,-677,45,55,75,1344,-237,-4062
2740137909,-676,47,39,40,1375,-187,-3995
2740138909,-674,48,30,-5,1439,-270,-3849
2740139909,-673,37,28,-27,1394,-302,-3805
2740140909,-672,21,26,-69,1248,-371,-3857
2740141909,-670,24,25,-108,1235,-325,-3770
2740142909,-669,13,34,-144,1295,-326,-3789
2740143909,-667,6,33,-163,1311,-294,-3797
2740144909,-666,5,15,-196,1375,-263,-3815
2740145909,-664,2,7,-222,1340,-232,-3773
2740146909,-663,-7,-11,-249,1187,-265,-3754
2740147909,-661,-7,-29,-266,994,-203,-3725
2740148909,-660,-9,-25,-272,906,-182,-3717
2740149909,-658,-17,-38,-281,849,-167,-3730
2740150909,-657,-21,-46,-294,784,-200,-3786
2740151909,-656,-20,-54,-304,782,-84,-3863
2740152909,-654,-25,-60,-309,683,-2,-3818
2740153909,-653,-19,-70,-322,653,45,-3812
2740154909,-652,-20,-68,-319,500,49,-3894
2740155909,-650,-21,-65,-314,379,58,-4044
2740156909,-649,-24,-54,-311,367,56,-4239
2740157909,-648,-20,-59,-304,365,62,-4246
2740158909,-646,-15,-62,-304,316,85,-4256
2740159909,-645,-21,-56,-294,322,-90,-4246
2740160909,-644,-19,-45,-289,182,-120,-4316
2740161909,-643,-40,-10,-300,638,-264,-4372
2740162909,-641,-42,-5,-304,487,-190,-4562
2740163909,-641,-11,-38,-304,496,114,-4415
2740164909,-640,-6,-57,-298,130,288,-3876
2740165909,-639,-5,-43,-281,-927,410,-4197
2740166909,-638,-4,-27,-276,-676,301,-4333
2740167909,-637,22,9,-247,-200,7,-4052
2740168909,-636,-47,-10,-208,-131,-684,-4841
2740169909,-635,2,-99,-139,-1349,514,-5134
2740170909,-635,-18,-54,-75,-1854,792,-4029
2740171909,-634,-54,-24,-22,-2388,860,-3862
2740172909,-633,-64,-12,54,-2065,777,-4891
2740173909,-632,-70,-44,122,-1036,982,-4136
2740174909,-631,-29,-102,169,-985,722,-4147
2740175909,-630,-29,-116,188,-889,143,-4032
2740176909,-630,-48,-87,215,-841,-255,-3973
2740177909,-629,-25,-45,233,-549,-67,-4350
2740178909,-629,6,-39,212,978,-256,-3764
2740179909,-630,2,-88,185,672,-533,-3899
2740180909,-630,22,-111,180,74,-538,-4148
2740181909,-631,69,-98,169,-445,-650,-3657
2740182909,-632,44,4,152,-370,-1173,-3692
2740183909,-633,-19,94,120,487,-1129,-4598
2740184909,-635,-2,96,97,1121,-652,-4782
2740185909,-637,30,61,47,1645,-520,-4287
2740186909,-639,28,27,-5,1010,-572,-3564
2740187909,-641,16,48,-32,-215,-244,-3905
2740188909,-644,42,103,-40,-378,107,-3783
2740189909,-647,49,129,-45,-106,43,-3587
2740190909,-649,46,126,-50,380,17,-3489
2740191909,-652,54,102,-62,593,299,-3678
2740192909,-654,79,73,-55,474,210,-4180
2740193909,-656,85,65,-57,1003,-31,-4058
2740194909,-658,48,46,-42,95,-5,-3964
2740195909,-660,-1,9,-14,-571,104,-4831
2740196909,-661,13,-104,20,-2238,1373,-5183
2740197909,-662,31,-68,100,-2412,1172,-3885
2740198909,-663,-21,-15,150,-2494,1227,-3140
2740199909,-664,-114,66,216,-1811,1167,-4687
2740200909,-664,-64,1,271,-286,1844,-4977
2740201909,-663,-55,-88,301,776,853,-4096
2740202909,-663,-52,-189,334,-42,249,-4004
2740203909,-662,-57,-202,346,-522,102,-4438
2740204909,-661,-74,-161,386,-1167,47,-4886
2740205909,-661,-79,-141,409,-668,-178,-4686
2740206909,-660,-101,-136,406,-256,115,-3964
2740207909,-658,-96,-140,402,-304,144,-3975
2740208909,-657,-65,-151,384,-505,57,-4067
2740209909,-656,-57,-131,371,-524,-196,-3883
2740210909,-655,-60,-113,340,-469,-228,-3923
2740211909,-655,-53,-118,303,-528,-104,-4114
2740212909,-654,-31,-117,294,-592,-84,-4089
2740213909,-654,-11,-113,264,-967,-159,-3806
2740214909,-654,-10,-81,250,-1339,-363,-3612
2740215909,-654,-8,-35,241,-1341,-514,-3720
2740216909,-654,-1,-17,241,-1098,-562,-3733
2740217909,-654,-9,1,221,-573,-618,-3811
2740218909,-654,-6,3,196,-332,-409,-4084
2740219909,-654,14,11,163,-186,-273,-4201
2740220909,-655,24,27,127,-325,-107,-4019
2740221909,-656,37,35,107,-66,-518,-4080
2740222909,-657,49,66,60,-368,-145,-3481
2740223909,-658,62,136,19,315,-359,-3724
2740224909,-659,73,155,-26,164,158,-4110
2740225909,-660,141,153,-55,178,-484,-4496
2740226909,-661,136,229,-87,1375,178,-3987
2740227909,-663,65,298,-154,1637,-462,-4915
2740228909,-664,89,319,-190,2204,6,-5159
2740229909,-665,75,280,-251,2907,388,-4517
2740230909,-665,106,229,-280,2585,1098,-4099
2740231909,-666,154,193,-296,1543,1813,-3291
2740232909,-666,177,206,-291,875,1155,-3168
2740233909,-666,193,206,-272,952,741,-3345
2740234909,-666,183,186,-252,1317,224,-4005
2740235909,-665,125,170,-237,1792,-387,-4393
2740236909,-664,168,48,-171,607,803,-4796
2740237909,-662,146,36,-81,-87,762,-3025
2740238909,-660,17,33,-15,-303,137,-3327
2740239909,-657,-19,-1,14,-335,458,-3996
2740240909,-654,-27,-74,87,-136,863,-4021
2740241909,-651,-48,-129,142,-274,246,-3911
2740242909,-648,-95,-137,196,-309,-165,-4022
2740243909,-645,-127,-143,245,-191,-203,-4389
2740244909,-641,-146,-155,272,-1,-328,-4336
2740245909,-638,-164,-209,287,436,-455,-4013
2740246909,-635,-184,-249,288,128,-361,-3651
2740247909,-632,-182,-262,298,-521,-138,-3988
2740248909,-629,-168,-263,302,-626,-117,-3921
2740249909,-627,-142,-254,308,-486,-246,-3891
2740250909,-625,-126,-266,297,-396,-351,-3993
2740251909,-624,-105,-285,281,-580,-385,-4168
2740252909,-623,-79,-275,263,-1033,-535,-4318
2740253909,-623,-69,-268,254,-1196,-663,-4307
2740254909,-623,-56,-229,241,-1339,-956,-4295
2740255909,-623,-61,-173,228,-1247,-1113,-4405
2740256909,-624,-56,-133,203,-1055,-980,-4526
2740257909,-626,-50,-93,177,-1002,-823,-4628
2740258909,-628,-45,-65,157,-954,-727,-4669
2740259909,-630,-30,-17,133,-820,-625,-4765
2740260909,-633,-6,36,104,-706,-467,-4769
2740261909,-636,17,73,84,-555,-234,-4501
2740262909,-639,25,91,75,-546,-84,-4295
2740263909,-643,49,115,73,-753,309,-3908
2740264909,-646,81,131,83,-805,571,-3478
2740265909,-650,97,151,103,-738,603,-3363
2740266909,-653,117,151,137,-665,744,-3620
2740267909,-656,122,152,152,-618,819,-3699
2740268909,-659,132,137,193,-490,779,-3764
2740269909,-661,144,125,232,-493,784,-3788
2740270909,-664,143,121,271,-514,683,-3729
2740271909,-666,130,128,297,-454,523,-3779
2740272909,-667,118,132,323,-282,246,-3978
2740273909,-668,88,148,336,48,207,-4148
2740274909,-669,68,151,341,356,216,-4250
2740275909,-670,52,141,343,599,249,-4304
2740276909,-671,42,146,338,676,283,-4291
2740277909,-671,35,142,325,797,375,-4308
2740278909,-671,38,128,311,927,480,-4265
2740279909,-670,36,110,294,1078,475,-4268
2740280909,-670,34,111,284,1122,421,-4298
2740281909,-669,42,84,265,1293,310,-4386
2740282909,-668,40,51,238,1635,115,-4437
2740283909,-666,50,-6,223,1283,162,-4322
2740284909,-665,43,-41,210,987,241,-3789
2740285909,-663,35,-63,202,702,316,-3691
2740286909,-662,38,-91,209,194,377,-3741
2740287909,-660,23,-101,210,58,343,-3654
2740288909,-658,7,-144,212,19,110,-3600
2740289909,-656,-10,-150,219,-299,15,-3742
2740290909,-654,-20,-171,231,-410,-102,-3770
2740291909,-652,-46,-182,240,-580,-398,-3778
2740292909,-650,-79,-173,243,-557,-548,-3875
2740293909,-648,-105,-153,240,-337,-600,-3891
2740294909,-646,-111,-156,227,-260,-616,-4025
2740295909,-645,-129,-130,199,-89,-583,-4225
2740296909,-644,-126,-115,168,55,-410,-4264
2740297909,-643,-129,-84,129,154,-298,-4219
2740298909,-642,-106,-60,88,170,-42,-4213
2740299909,-642,-96,-45,73,199,122,-4218
2740300909,-641,-60,-34,42,279,239,-4162
2740301909,-641,-21,-13,6,364,241,-4126
2740302909,-642,14,-3,-24,415,164,-4167
2740303909,-642,26,9,-32,439,74,-4236
2740304909,-642,52,18,-62,417,-169,-4364
2740305909,-643,70,24,-71,278,-77,-4407
2740306909,-644,98,20,-76,-41,228,-4174
2740307909,-644,105,21,-76,-404,230,-3714
2740308909,-645,101,33,-64,-648,219,-3735
2740309909,-646,98,47,-41,-955,238,-3983
2740310909,-646,90,57,-12,-830,182,-3912
2740311909,-647,67,63,24,-638,-56,-3892
2740312909,-647,52,58,39,-648,-75,-3999
2740313909,-647,42,47,71,-714,-118,-4132
2740314909,-647,20,41,110,-627,-281,-4072
2740315909,-647,-5,29,126,-461,-333,-3996
2740316909,-647,-32,29,142,-353,-161,-4062
2740317909,-647,-32,33,148,-242,-91,-4113
2740318909,-646,-30,16,151,8,-101,-4061
2740319909,-646,-39,11,144,189,-123,-4018
2740320909,-645,-32,-4,136,249,-62,-4161
2740321909,-645,-25,-14,133,271,-48,-4279
2740322909,-644,-15,-32,120,268,-70,-4232
2740323909,-644,5,-56,103,98,-104,-4119
2740324909,-643,10,-58,98,-111,-99,-4200
2740325909,-642,20,-53,88,-99,-233,-4310
2740326909,-641,13,-48,78,40,-353,-4343
2740327909,-641,12,-41,54,266,-522,-4419
2740328909,-640,8,-58,36,212,-470,-4503
2740329909,-639,9,-62,16,120,-385,-4339
2740330909,-638,-7,-60,4,-269,-239,-4183
2740331909,-637,1,-66,3,-628,-132,-4121
2740332909,-636,-7,-47,9,-805,84,-3908
2740333909,-635,-21,-42,14,-897,93,-3922
2740334909,-634,-15,-45,35,-960,309,-3900
2740335909,-632,-16,-53,50,-770,326,-3906
2740336909,-631,-21,-64,71,-693,181,-3789
2740337909,-629,-21,-79,101,-878,180,-3994
2740338909,-628,-21,-80,122,-787,277,-3880
2740339909,-626,-27,-69,129,-671,182,-3893
2740340909,-624,-35,-70,133,-588,176,-3919
2740341909,-623,-23,-65,132,-403,221,-4023
2740342909,-621,-9,-56,118,-284,126,-4059
2740343909,-619,-5,-40,105,-267,16,-4097
2740344909,-618,-10,-34,88,-239,-13,-4094
2740345909,-616,8,-16,76,-291,36,-4159
2740346909,-615,9,0,55,-546,25,-4184
2740347909,-614,23,25,52,-35,249,-4258
2740348909,-613,27,47,29,-270,49,-4324
2740349909,-612,32,67,13,103,209,-4617
2740350909,-610,48,70,0,335,100,-4336
2740351909,-609,46,67,-11,137,181,-4149
2740352909,-608,69,55,-4,-111,338,-4124
2740353909,-607,61,62,-2,-595,362,-4200
2740354909,-606,48,81,17,-776,357,-4400
2740355909,-605,64,83,44,-584,545,-4246
2740356909,-604,53,84,74,-428,560,-4046
2740357910,-602,51,65,106,-478,636,-4105
2740358909,-601,52,65,120,-468,631,-4130
2740359909,-600,44,66,156,-282,411,-4037
2740360909,-598,34,61,185,-58,242,-4079
2740361909,-597,29,51,200,131,316,-4139
2740362909,-596,39,37,200,301,159,-4024
2740363909,-594,35,36,200,316,-7,-3977
2740364909,-593,29,34,202,357,-240,-3885
2740365909,-592,22,45,186,485,-323,-3946
2740366909,-591,22,54,167,803,-416,-4005
2740367909,-590,19,66,156,976,-439,-4007
2740368909,-589,13,49,125,1129,-402,-3986
2740369909,-588,22,38,88,1063,-334,-3872
2740370909,-588,30,34,57,989,-341,-3804
2740371909,-587,27,32,15,1098,-455,-3827
2740372909,-587,22,33,9,790,-511,-3863
2740373909,-587,24,22,-17,895,-541,-4163
2740374909,-587,27,-14,-31,591,-259,-4127
2740375909,-586,26,-26,-22,237,-280,-3903
2740376909,-586,10,-31,-16,-24,-279,-3839
2740377909,-586,-14,-46,0,-456,-92,-4178
2740378909,-585,-20,-48,22,-339,252,-4070
2740379909,-585,-36,-75,49,-391,216,-3912
2740380909,-584,-26,-104,70,-171,109,-3806
2740381909,-583,-37,-111,73,-121,30,-3779
2740382909,-582,-45,-120,87,-271,-109,-4115
2740383909,-581,-47,-100,86,-14,-197,-4186
2740384909,-580,-40,-102,82,350,-241,-3975
2740385909,-579,-45,-110,75,503,-314,-4168
2740386909,-578,-45,-104,54,384,-240,-4165
2740387909,-577,-35,-104,33,79,-135,-4283
2740388909,-576,-22,-64,20,63,-2,-4239
2740389909,-575,-14,-29,3,218,-29,-4233
2740390909,-574,-11,-27,-9,413,-4,-4246
2740391909,-572,0,-21,-28,504,72,-4346
2740392909,-571,15,-19,-52,411,39,-4362
2740393909,-570,33,-6,-65,188,-60,-4304
2740394909,-568,28,33,-80,35,79,-4151
2740395909,-567,25,37,-83,402,-384,-4336
2740396909,-565,18,43,-84,219,21,-4268
2740397909,-563,52,22,-77,-97,325,-4285
2740398909,-562,37,21,-65,-499,235,-3969
2740399909,-560,16,28,-44,-851,328,-4062
2740400909,-558,24,39,-7,-1142,757,-4332
2740401909,-555,29,39,36,-874,930,-4216
2740402909,-553,24,31,76,-325,604,-3895
2740403909,-551,22,7,104,-292,542,-4016
2740404909,-548,23,1,119,-242,503,-4049
2740405909,-546,32,6,144,-125,300,-4035
2740406909,-544,25,3,151,125,29,-4048
2740407909,-542,9,12,153,335,-29,-4086
2740408909,-540,12,11,152,387,-18,-4168
2740409909,-538,18,5,148,402,52,-4046
2740410909,-536,15,29,135,382,15,-3883
2740411909,-534,15,34,121,428,-53,-3983
2740412909,-533,29,50,101,615,-8,-4093
2740413909,-532,24,51,102,687,14,-4086
2740414909,-531,36,43,76,762,-9,-4031
2740415909,-531,36,48,56,755,-94,-4003
2740416909,-530,43,56,42,746,-165,-4024
2740417909,-530,42,63,31,809,-207,-4050
2740418909,-530,43,69,19,1023,-252,-4038
2740419909,-530,40,60,0,1227,-525,-4121
2740420909,-531,32,44,-1,863,-327,-4226
2740421909,-531,44,26,-2,545,-127,-4077
2740422909,-532,42,20,7,263,1,-3994
2740423909,-533,14,22,27,-134,111,-3905
2740424909,-533,1,4,61,-246,466,-4026
2740425909,-534,-1,-21,91,-301,561,-3910
2740426909,-534,-7,-43,127,-201,337,-3833
2740427909,-535,-15,-63,146,-200,267,-3739
2740428909,-535,-21,-80,184,-287,180,-3987
2740429909,-536,-30,-84,207,-103,1,-3999
2740430909,-536,-47,-97,215,86,-153,-4034
2740431909,-537,-52,-98,213,198,-178,-4045
2740432909,-537,-45,-115,212,313,-276,-4070
2740433909,-537,-55,-108,190,140,-347,-4138
2740434909,-538,-56,-92,172,-14,-290,-4245
2740435909,-538,-44,-73,152,116,-206,-4148
2740436909,-539,-43,-61,140,179,-213,-4031
2740437909,-539,-40,-49,112,269,-11,-4094
2740438909,-539,-19,-47,87,352,-4,-4157
2740439909,-540,2,-37,72,274,-126,-4279
2740440909,-540,-2,-26,59,281,-160,-4334
2740441909,-540,17,-15,38,253,-216,-4281
2740442909,-540,28,6,26,350,-182,-4251
2740443909,-540,26,20,1,215,-173,-4303
2740444909,-540,39,24,-14,190,-161,-4477
2740445909,-539,37,23,-24,380,-138,-4377
2740446909,-539,44,17,-23,-47,116,-4044
2740447909,-538,45,27,-21,-371,283,-3787
2740448909,-537,27,36,2,-724,546,-4087
2740449909,-536,43,30,20,-571,722,-3916
2740450909,-535,46,10,52,-598,684,-3837
2740451909,-533,47,-13,91,-595,453,-3819
2740452909,-532,40,-23,126,-690,275,-4006
2740453909,-530,27,-28,159,-624,64,-4152
2740454909,-528,22,-22,167,-458,-22,-4085
2740455909,-526,-2,-26,181,-160,-167,-4083
2740456909,-524,-16,-36,178,-8,-166,-4288
2740457909,-522,-13,-44,164,89,-122,-4271
2740458909,-520,-34,-28,146,45,-124,-4107
2740459909,-518,-29,-24,135,-13,-64,-4108
2740460909,-517,-26,-6,112,34,2,-4124
2740461909,-516,-22,5,88,258,45,-4141
2740462909,-514,-4,2,63,259,0,-4097
2740463909,-513,-1,9,53,410,-4,-4098
2740464909,-513,8,8,29,322,-13,-4118
2740465909,-512,31,5,7,396,-87,-4170
2740466909,-511,36,15,-12,465,-215,-4164
2740467909,-511,38,18,-39,428,-204,-4208
2740468909,-510,38,23,-50,586,-150,-4165
2740469909,-510,40,25,-72,587,-273,-4156
2740470909,-510,29,17,-83,60,-126,-4084
2740471909,-510,44,11,-78,-281,201,-3817
2740472909,-510,46,17,-78,-147,367,-3609
2740473909,-510,22,7,-51,-687,396,-3685
2740474909,-510,27,11,-14,-723,689,-3769
2740475909,-510,22,-3,35,-637,621,-3745
2740476909,-510,23,-19,77,-475,450,-3859
2740477909,-509,17,-26,104,-384,400,-3821
2740478909,-509,15,-42,147,-374,243,-4067
2740479909,-508,2,-48,180,-295,80,-4244
2740480909,-507,-18,-46,202,-129,-11,-4178
2740481909,-507,-29,-38,208,-66,-85,-4392
2740482909,-506,-33,-26,215,-23,-40,-4375
2740483909,-505,-31,-16,215,123,57,-4290
2740484909,-505,-27,-4,205,192,106,-4286
2740485909,-504,-14,9,200,216,146,-4320
2740486909,-504,-8,14,187,281,160,-4320
2740487909,-504,8,24,181,341,57,-4384
2740488909,-503,18,33,173,480,-43,-4415
2740489909,-503,34,45,155,622,-120,-4371
2740490909,-503,47,41,138,821,-266,-4306
2740491909,-502,51,42,126,722,-246,-4213
2740492909,-502,49,32,105,699,-457,-4300
2740493909,-502,48,33,74,465,-341,-4278
2740494909,-502,51,21,75,62,-92,-4004
2740495909,-503,61,18,69,-104,-71,-3742
2740496909,-503,36,24,74,-261,125,-3525
2740497909,-503,42,5,85,-389,496,-3575
2740498909,-503,42,-17,109,-378,403,-3408
2740499909,-503,41,-42,141,-427,197,-3389
2740500909,-503,31,-46,153,-485,55,-3556
2740501909,-503,15,-61,190,-488,-96,-3841
2740502909,-502,4,-79,220,-356,-269,-4007
2740503909,-502,-16,-83,239,-113,-453,-3966
2740504909,-502,-36,-79,235,-70,-520,-4111
2740505909,-501,-56,-78,223,-47,-538,-4335
2740506909,-501,-67,-66,208,130,-427,-4318
2740507909,-501,-82,-45,182,176,-263,-4320
2740508909,-501,-71,-32,146,169,-3,-4301
2740509909,-501,-65,-18,131,194,161,-4350
2740510909,-501,-42,-12,99,287,259,-4282
2740511909,-501,-20,-10,69,427,269,-4255
2740512909,-501,6,-1,46,499,252,-4344
2740513909,-501,17,-1,39,551,170,-4399
2740514909,-501,39,-7,21,456,-49,-4455
2740515909,-501,43,-21,6,296,-2,-4404
2740516909,-501,79,-46,5,-79,399,-4293
2740517909,-501,69,-50,6,-325,345,-3725
2740518909,-501,66,-42,19,-652,247,-3693
2740519909,-500,73,-40,38,-943,459,-3795
2740520909,-499,62,-30,61,-954,329,-3678
2740521909,-499,46,-34,89,-940,137,-3853
2740522909,-498,19,-29,121,-845,4,-3881
2740523909,-497,14,-21,129,-817,-79,-3998
2740524909,-495,-5,-21,154,-651,-273,-4222
2740525909,-494,-31,-14,165,-331,-311,-4108
2740526909,-493,-56,-8,168,-207,-274,-4254
2740527909,-491,-57,-10,161,-137,-197,-4298
2740528909,-490,-53,-5,150,-5,-35,-4202
2740529909,-488,-50,4,142,53,15,-4138
2740530909,-487,-43,7,122,107,118,-4187
2740531909,-486,-15,11,91,248,175,-4215
2740532909,-485,-6,15,81,275,150,-4227
2740533909,-484,14,13,55,394,92,-4200
2740534909,-483,30,10,23,422,75,-4155
2740535909,-482,51,16,-1,350,-33,-4190
2740536909,-481,63,18,-22,512,-178,-4224
2740537909,-480,55,12,-53,522,-521,-4252
2740538909,-479,53,14,-69,303,-504,-4333
2740539909,-479,48,0,-79,3,-79,-4052
2740540909,-478,52,-6,-86,-354,166,-3628
2740541909,-477,32,-4,-69,-694,172,-3559
2740542909,-476,40,-18,-53,-930,473,-3585
2740543909,-475,23,-15,-29,-1024,380,-3652
2740544909,-474,26,-22,20,-871,252,-3943
2740545909,-473,13,-23,29,-738,128,-3861
2740546909,-472,-9,-36,61,-448,85,-3870
2740547909,-471,-22,-39,95,-335,57,-4120
2740548909,-469,-31,-45,114,-142,4,-4177
2740549909,-468,-45,-36,122,-14,-133,-4298
2740550909,-466,-56,-36,126,63,-74,-4335
2740551909,-465,-51,-29,125,128,188,-4278
2740552909,-463,-40,-11,120,134,309,-4340
2740553909,-462,-24,0,109,227,282,-4311
2740554909,-461,-1,15,105,356,282,-4300
2740555909,-459,-1,22,102,425,303,-4324
2740556909,-458,34,18,89,450,311,-4403
2740557909,-457,59,33,81,560,121,-4398
2740558909,-456,70,53,61,686,-194,-4387
2740559909,-455,71,56,55,668,-237,-4391
2740560909,-454,72,72,39,838,-322,-4496
2740561909,-453,68,65,33,598,-308,-4444
2740562909,-452,64,71,22,736,-160,-4220
2740563909,-451,51,63,43,19,207,-4018
2740564909,-450,73,58,57,-370,565,-3971
2740565909,-450,40,68,75,-260,583,-3432
2740566909,-449,27,39,120,-451,585,-3869
2740567909,-448,40,22,172,-359,581,-3784
2740568909,-447,31,23,195,-221,357,-3734
2740569909,-446,15,2,239,-89,-54,-3968
2740570909,-446,-9,-15,278,209,-51,-3897
2740571909,-445,-10,-31,295,364,-160,-3954
2740572909,-444,-23,-47,291,555,-333,-4021
2740573909,-444,-33,-44,286,668,-391,-4011
2740574909,-444,-41,-41,270,613,-356,-4069
2740575909,-444,-37,-34,243,602,-261,-4081
2740576909,-444,-36,-23,215,677,-200,-3939
2740577909,-445,-30,-22,203,652,-176,-3942
2740578909,-445,-26,-21,173,656,-180,-3938
2740579909,-446,-11,-23,144,739,-198,-3998
2740580909,-447,4,-33,112,738,-272,-4094
2740581909,-448,14,-29,79,917,-413,-4167
2740582909,-449,11,-39,71,500,-464,-4172
2740583909,-451,17,-57,49,404,-508,-4273
2740584909,-452,2,-61,30,-14,-282,-4287
2740585909,-453,-1,-63,29,-297,47,-4065
2740586909,-454,-7,-61,41,-548,176,-4053
2740587909,-456,-19,-57,42,-602,148,-3990
2740588909,-457,-31,-75,58,-836,375,-4106
2740589909,-457,-32,-75,83,-929,516,-4082
2740590909,-458,-45,-64,110,-831,321,-4028
2740591909,-458,-38,-64,120,-787,218,-4206
2740592909,-458,-48,-59,139,-405,99,-4335
2740593909,-458,-46,-72,148,-58,118,-4123
2740594909,-458,-47,-88,147,-27,128,-4039
2740595909,-458,-35,-87,148,-310,154,-4151
2740596909,-457,-26,-82,148,-416,151,-4304
2740597909,-456,-20,-49,140,-412,45,-4317
2740598909,-456,-8,-23,122,-150,46,-4268
2740599909,-454,6,-11,99,-3,201,-4242
2740600909,-453,12,-3,97,-16,219,-4237
2740601909,-452,35,4,70,-67,52,-4223
2740602909,-451,41,21,47,-77,-112,-4097
2740603909,-449,48,50,28,12,-178,-4088
2740604909,-448,42,68,3,13,-52,-4101
2740605909,-446,52,60,-7,352,-517,-4176
2740606909,-444,53,63,-21,345,-527,-4003
2740607909,-442,45,49,-18,-481,-301,-4126
2740608909,-440,44,63,-6,-598,39,-3898
2740609909,-438,22,66,0,-868,115,-3812
