# auto-battlebot velocity jig
# columns: t_us,count,gx,gy,gz,ax,ay,az  (raw int16 imu)
# encoder: quadrature x4 (constant column if unplugged)
# sample_rate_hz=1000 gyro_dps_per_lsb=0.070 accel_g_per_lsb=0.000244
2839071249,406,2,-6,-4,14,14,-4091
2839072249,406,4,-7,-8,22,24,-4089
2839073249,406,5,-4,-7,37,19,-4092
2839074249,406,6,-7,-9,-4,24,-4083
2839075249,406,7,-4,-13,14,16,-4095
2839076249,406,6,-7,-7,23,36,-4099
2839077249,406,9,-4,-11,4,29,-4099
2839078249,406,5,-2,-9,16,14,-4082
2839079249,406,6,-4,-3,13,12,-4094
2839080249,406,0,-2,-6,4,27,-4086
2839081249,406,0,-5,-6,9,22,-4097
2839082249,406,8,-1,-6,10,29,-4089
2839083249,406,6,-1,-6,19,24,-4090
2839084249,406,3,-2,2,23,18,-4094
2839085249,406,10,-3,0,17,33,-4101
2839086249,406,3,-1,-1,30,13,-4098
2839087249,406,10,-4,-6,22,15,-4085
2839088249,406,9,-7,-11,23,22,-4088
2839089249,406,4,0,-7,2,28,-4091
2839090249,406,5,-1,-9,6,15,-4085
2839091249,406,0,-6,-4,1,20,-4095
2839092249,406,2,-4,-8,7,24,-4100
2839093249,406,5,-7,-7,17,20,-4090
2839094249,406,1,-5,-2,20,20,-4090
2839095249,406,5,-2,-5,10,30,-4097
2839096249,406,5,-12,-10,17,25,-4114
2839097249,406,0,2,-6,24,9,-4096
2839098249,406,4,-5,-8,7,34,-4087
2839099249,406,3,-1,-8,30,23,-4092
2839100249,406,1,0,-5,19,26,-4098
2839101249,406,11,-10,-9,24,15,-4090
2839102249,406,3,-2,-4,21,20,-4078
2839103249,406,-2,-3,-9,18,24,-4096
2839104249,406,2,-8,-2,1,24,-4088
2839105249,406,8,-1,-5,26,26,-4102
2839106249,406,2,-8,-4,29,25,-4093
2839107249,406,9,-5,-5,13,20,-4085
2839108249,406,1,-4,-3,11,9,-4085
2839109249,406,6,-5,-7,5,26,-4072
2839110249,406,2,-3,-7,16,33,-4094
2839111249,406,-2,-6,-13,18,8,-4097
2839112249,406,10,-7,-13,21,19,-4085
2839113249,406,6,-6,-8,19,25,-4099
2839114249,406,2,-5,-5,22,21,-4098
2839115249,406,4,-1,-7,16,10,-4093
2839116249,406,-3,1,-1,5,27,-4098
2839117249,406,9,-5,-4,21,21,-4083
2839118249,406,9,-6,-8,24,15,-4093
2839119249,406,5,-4,-9,12,3,-4085
2839120249,406,11,-12,-7,21,26,-4084
2839121249,406,7,-2,-1,12,25,-4088
2839122249,406,4,-7,-2,9,20,-4095
2839123249,406,1,-2,-5,2,16,-4087
2839124249,406,1,-7,-5,8,14,-4084
2839125249,406,6,-5,-11,11,12,-4088
2839126249,406,5,-2,-10,14,27,-4108
2839127249,406,4,-4,-11,19,20,-4101
2839128249,406,5,-11,-14,18,31,-4092
2839129249,406,5,-7,-9,19,17,-4078
2839130249,406,4,-7,-5,12,16,-4097
2839131249,406,5,0,-10,19,15,-4091
2839132249,406,4,1,-5,17,19,-4087
2839133249,406,3,-7,-9,6,21,-4089
2839134249,406,6,-2,-10,6,22,-4096
2839135250,406,5,-3,-9,14,26,-4088
2839136251,406,-3,-5,-9,30,19,-4090
2839137249,406,-1,2,-2,19,27,-4091
2839138249,406,4,-6,-11,20,20,-4083
2839139249,406,8,-7,-6,23,18,-4101
2839140249,406,0,-2,-8,0,25,-4108
2839141249,406,7,-5,-9,3,44,-4085
2839142249,406,0,-4,-2,6,21,-4112
2839143249,406,4,-7,0,12,20,-4102
2839144249,406,-3,-4,-8,15,28,-4097
2839145249,406,4,1,-6,9,18,-4096
2839146249,406,0,-5,-6,10,15,-4087
2839147249,406,3,-6,-4,1,23,-4095
2839148249,406,2,1,-7,16,5,-4092
2839149249,406,5,-4,-10,17,12,-4088
2839150249,406,-2,-5,-6,14,33,-4090
2839151249,406,6,-3,-8,11,19,-4084
2839152249,406,8,-6,-15,-4,27,-4082
2839153249,406,10,-4,-9,13,20,-4090
2839154249,406,8,-3,-6,13,32,-4083
2839155249,406,4,-5,-6,32,20,-4098
2839156249,406,0,-6,-4,5,28,-4090
2839157249,406,1,-8,-5,7,26,-4086
2839158249,406,8,-2,-3,16,16,-4094
2839159249,406,3,2,-9,23,14,-4084
2839160249,406,5,-7,-8,28,17,-4075
2839161249,406,6,-3,-6,23,15,-4090
2839162249,406,5,-7,-10,20,30,-4074
2839163249,406,-1,-1,-2,26,32,-4100
2839164249,406,1,-2,-4,12,18,-4088
2839165249,406,3,-4,-3,14,11,-4086
2839166249,406,2,2,-1,28,30,-4082
2839167249,406,11,-10,-9,27,20,-4104
2839168249,406,9,-6,-8,2,22,-4076
2839169249,406,8,-5,-7,20,24,-4092
2839170249,406,8,-4,-11,6,26,-4090
2839171249,406,2,-1,-8,8,10,-4085
2839172249,406,8,-3,-4,17,19,-4092
2839173249,406,5,-1,-7,12,25,-4094
2839174249,406,10,-7,-4,8,17,-4086
2839175249,406,4,-3,-6,21,8,-4088
2839176249,406,6,-3,-5,0,7,-4095
2839177249,406,4,-3,-6,16,25,-4078
2839178249,406,2,0,-8,16,28,-4072
2839179249,406,6,-7,-6,22,14,-4097
2839180249,406,-1,-6,-7,15,23,-4094
2839181249,406,5,-1,-6,22,13,-4088
2839182249,406,4,-4,-7,-11,12,-4096
2839183249,406,3,1,-8,9,29,-4082
2839184249,406,3,-4,-7,32,22,-4097
2839185249,406,6,-5,-7,17,13,-4094
2839186249,406,2,-3,-7,16,14,-4093
2839187249,406,6,-7,-6,27,4,-4098
2839188249,406,1,1,-7,18,34,-4100
2839189249,406,1,-7,-9,7,18,-4107
2839190249,406,6,-3,-5,10,18,-4092
2839191249,406,3,-2,-6,20,19,-4088
2839192249,406,4,-4,-7,17,10,-4092
2839193249,406,-2,-9,-6,21,16,-4103
2839194249,406,6,-6,-5,4,8,-4088
2839195249,406,5,-7,-9,8,15,-4090
2839196249,406,-1,-4,-7,-1,25,-4094
2839197249,406,6,-7,-7,5,24,-4085
2839198249,406,4,-6,-5,22,24,-4102
2839199249,406,7,-1,-8,22,24,-4084
2839200249,406,-2,-2,-4,26,34,-4097
2839201249,406,4,-1,-6,8,20,-4098
2839202249,406,5,-5,-6,5,8,-4098
2839203249,406,7,0,-7,6,28,-4095
2839204249,406,3,-2,-9,11,31,-4094
2839205249,406,3,-3,-7,14,33,-4081
2839206249,406,5,-7,-8,20,29,-4088
2839207249,406,-1,-7,-7,13,24,-4092
2839208249,406,12,-8,-9,15,30,-4090
2839209249,406,4,-2,-8,16,11,-4081
2839210249,406,6,-5,-10,23,9,-4100
2839211249,406,9,-7,-14,1,23,-4081
2839212249,406,5,-3,-7,25,31,-4098
2839213249,406,1,-3,-3,20,23,-4084
2839214249,406,0,-4,-8,12,17,-4093
2839215249,406,6,-4,-6,21,22,-4096
2839216249,406,8,-8,-6,27,24,-4090
2839217249,406,0,1,-11,24,25,-4095
2839218249,406,3,-8,-7,21,25,-4093
2839219249,406,5,-1,-6,21,7,-4099
2839220249,406,2,-4,-5,26,21,-4086
2839221249,406,5,-5,-5,13,18,-4093
2839222249,406,1,-6,-2,13,14,-4086
2839223249,406,3,2,-8,4,27,-4074
2839224249,406,4,-5,0,20,20,-4094
2839225249,406,6,-4,-3,15,24,-4080
2839226249,406,3,-5,-7,8,16,-4095
2839227249,406,9,-6,-7,17,27,-4101
2839228249,406,0,-6,-10,-1,16,-4090
2839229249,406,7,-10,-9,6,13,-4086
2839230249,406,5,-4,-6,23,31,-4080
2839231249,406,4,-4,-11,7,30,-4090
2839232249,406,3,-5,-9,27,34,-4082
2839233249,406,1,1,-7,30,22,-4080
2839234249,406,7,2,-11,21,19,-4075
2839235249,406,-1,-9,-6,1,15,-4074
2839236249,406,2,0,-8,16,15,-4097
2839237249,406,2,-3,-11,16,20,-4080
2839238249,406,2,-4,-4,14,5,-4069
2839239249,406,4,-4,-4,11,31,-4088
2839240249,406,7,-5,-3,28,17,-4085
2839241249,406,-1,-7,-8,14,39,-4080
2839242249,406,0,-6,-4,20,19,-4098
2839243249,406,11,-10,-13,8,11,-4076
2839244249,406,5,-2,-7,0,24,-4101
2839245249,406,3,-6,-6,5,28,-4102
2839246249,406,7,-6,-4,12,20,-4087
2839247249,406,5,-3,-5,18,23,-4085
2839248249,406,2,-7,-12,24,33,-4086
2839249249,406,2,3,-6,18,25,-4090
2839250249,406,3,-5,-8,10,31,-4093
2839251249,406,2,-5,-8,13,26,-4089
2839252249,406,3,-2,-7,13,24,-4091
2839253249,406,7,-3,-7,16,26,-4073
2839254249,406,0,-2,-10,13,29,-4092
2839255249,406,4,-3,-6,12,37,-4091
2839256249,406,0,-4,-11,20,25,-4084
2839257249,406,1,1,-4,16,21,-4078
2839258249,406,1,-5,-3,25,23,-4078
2839259249,406,5,-4,-8,1,21,-4085
2839260249,406,6,-1,-8,11,14,-4084
2839261249,406,3,-2,-5,15,20,-4090
2839262249,406,2,-5,-5,8,17,-4076
2839263249,406,6,-2,-5,23,31,-4081
2839264249,406,7,-6,-10,1,26,-4072
2839265249,406,3,-1,-10,19,32,-4082
2839266249,406,2,-2,-10,9,29,-4065
2839267249,406,11,-2,-6,7,20,-4089
2839268249,406,6,-5,-5,24,19,-4089
2839269249,406,0,-5,-8,30,21,-4101
2839270249,406,4,-4,-6,18,22,-4094
2839271249,406,-2,-4,-6,20,-6,-4087
2839272249,406,5,-3,-6,20,12,-4101
2839273249,406,2,-4,-5,10,15,-4084
2839274249,406,1,0,-1,1,10,-4095
2839275249,406,4,-3,-3,15,16,-4098
2839276249,406,5,3,-8,26,22,-4102
2839277249,406,5,-4,-9,25,18,-4101
2839278249,406,4,-7,-8,13,21,-4093
2839279249,406,5,-3,-10,14,26,-4091
2839280249,406,8,-4,-5,16,19,-4095
2839281249,406,10,-6,-8,17,35,-4087
2839282249,406,1,3,-3,24,23,-4096
2839283249,406,8,-6,-9,17,13,-4078
2839284249,406,5,-8,-5,25,16,-4090
2839285249,406,2,-6,-1,26,25,-4094
2839286249,406,4,-3,-5,22,29,-4081
2839287249,406,1,2,-10,21,13,-4089
2839288249,406,9,-12,-9,30,21,-4086
2839289249,406,7,-5,-10,9,17,-4103
2839290249,406,6,-4,-5,23,12,-4089
2839291249,406,3,-8,-8,19,13,-4098
2839292249,406,1,-2,-11,23,20,-4108
2839293249,406,4,-2,-11,3,20,-4105
2839294249,406,1,-6,-10,18,29,-4110
2839295249,406,6,-4,-9,10,23,-4120
2839296249,406,0,-3,-7,37,23,-4103
2839297249,406,4,-1,-8,16,32,-4099
2839298249,406,2,-3,-8,20,29,-4105
2839299249,406,3,-5,-10,11,29,-4097
2839300249,406,7,1,-8,17,21,-4088
2839301249,406,1,-2,-9,11,22,-4079
2839302249,406,5,-10,-9,18,18,-4100
2839303249,406,3,-4,-10,13,32,-4111
2839304249,406,-1,2,-5,31,20,-4091
2839305249,406,4,-8,-10,22,19,-4098
2839306249,406,5,-2,-7,9,16,-4099
2839307249,406,5,-7,-6,2,15,-4084
2839308249,406,4,-3,-5,27,29,-4084
2839309249,406,7,-5,-6,8,39,-4076
2839310249,406,5,-6,-6,12,6,-4095
2839311249,406,0,-2,-6,4,16,-4073
2839312249,406,-1,-7,-8,19,11,-4084
2839313249,406,0,-3,-9,29,13,-4093
2839314249,406,4,-4,-5,30,16,-4075
2839315249,406,3,-3,-1,14,5,-4076
2839316249,406,6,1,-4,17,11,-4106
2839317249,406,-3,-3,-7,14,27,-4088
2839318249,406,9,-2,-7,17,25,-4087
2839319249,406,1,-6,-6,11,13,-4079
2839320249,406,5,-8,-6,2,27,-4077
2839321249,406,9,-6,-8,26,24,-4083
2839322249,406,6,1,-6,20,34,-4105
2839323249,406,2,-5,-12,14,9,-4105
2839324249,406,5,0,-6,-1,20,-4096
2839325249,406,1,-5,-8,9,10,-4097
2839326249,406,7,-1,-5,1,20,-4077
2839327249,406,1,0,-6,22,10,-4087
2839328249,406,-1,-3,-9,24,15,-4085
2839329249,406,1,-5,-7,14,22,-4090
2839330249,406,0,-2,-5,23,20,-4092
2839331249,406,9,-4,-5,24,34,-4086
2839332249,406,4,-4,-8,16,13,-4080
2839333249,406,1,-2,-8,16,27,-4078
2839334249,406,2,-8,-3,18,21,-4070
2839335249,406,-1,-1,-7,14,31,-4091
2839336249,406,2,-7,-6,27,18,-4093
2839337249,406,12,-5,-8,13,28,-4088
2839338249,406,-1,-4,-7,23,24,-4087
2839339249,406,6,-3,-11,18,27,-4075
2839340249,406,6,-4,-7,17,30,-4097
2839341249,406,1,1,-8,17,21,-4091
2839342249,406,4,-4,-6,5,33,-4104
2839343249,406,11,-4,-6,1,15,-4087
2839344249,406,1,-6,-8,7,28,-4081
2839345249,406,5,-5,-5,8,33,-4086
2839346249,406,5,-1,-7,7,20,-4086
2839347249,406,5,-7,-7,18,26,-4101
2839348249,406,4,-9,-7,14,7,-4103
2839349249,406,5,-1,-8,17,18,-4083
2839350249,406,7,-4,-5,14,30,-4085
2839351249,406,3,-4,-4,19,18,-4086
2839352249,406,3,-8,-10,22,12,-4085
2839353249,406,8,-4,-7,21,23,-4083
2839354249,406,5,-7,-9,6,14,-4075
2839355249,406,4,-3,-6,14,26,-4085
2839356249,406,2,-1,-7,10,21,-4092
2839357249,406,3,-2,-6,5,24,-4075
2839358249,406,4,-3,-7,15,37,-4098
2839359249,406,4,-2,-10,11,22,-4079
2839360249,406,3,-3,-5,11,19,-4091
2839361249,406,5,-4,-2,15,39,-4097
2839362249,406,5,-2,-5,5,17,-4100
2839363249,406,2,-5,-8,7,21,-4081
2839364249,406,4,-3,-4,8,23,-4077
2839365249,406,2,-2,-6,25,20,-4091
2839366249,406,8,-11,-10,16,7,-4087
2839367249,406,-2,-1,-1,6,24,-4084
2839368249,406,3,-4,-6,17,22,-4091
2839369249,406,4,-4,-7,23,34,-4091
2839370249,406,1,-4,-5,13,12,-4091
2839371249,406,2,-5,-8,14,14,-4099
2839372249,406,4,-5,-9,20,33,-4094
2839373249,406,0,-1,-7,4,6,-4084
2839374249,406,9,-5,-10,6,22,-4096
2839375249,406,1,-7,-7,15,19,-4093
2839376249,406,3,-1,-12,18,17,-4092
2839377249,406,7,-5,-6,25,33,-4088
2839378249,406,2,1,-4,15,23,-4077
2839379249,406,8,-2,-10,20,23,-4089
2839380249,406,9,-1,-7,2,20,-4089
2839381249,406,3,-4,-4,13,20,-4093
2839382249,406,3,-9,-6,16,17,-4078
2839383249,406,0,1,-4,16,19,-4088
2839384249,406,0,-8,-3,11,27,-4099
2839385249,406,3,-5,-4,25,25,-4095
2839386249,406,2,-2,-7,31,25,-4092
2839387249,406,6,-7,-8,14,16,-4091
2839388249,406,4,-2,-7,12,16,-4084
2839389249,406,1,-1,-6,21,14,-4093
2839390249,406,6,-8,-9,19,20,-4082
2839391249,406,5,-7,-9,24,18,-4084
2839392249,406,3,-6,-6,6,16,-4081
2839393249,406,4,-11,-11,15,15,-4085
2839394249,406,0,-5,-4,5,16,-4095
2839395249,406,6,-5,-14,26,15,-4092
2839396249,406,-2,2,-5,22,21,-4090
2839397249,406,-4,-2,-9,8,17,-4086
2839398249,406,10,-6,-7,28,8,-4085
2839399249,406,8,0,-7,16,12,-4077
2839400249,406,-4,-2,-9,18,16,-4096
2839401249,406,8,-7,-11,17,31,-4109
2839402249,406,5,-6,-4,19,21,-4096
2839403249,406,7,-4,-9,0,15,-4090
2839404249,406,3,-4,-5,7,12,-4100
2839405249,406,2,-6,-7,18,10,-4093
2839406249,406,1,-3,-5,9,9,-4084
2839407249,406,4,-6,-3,-1,20,-4092
2839408249,406,4,-4,-6,27,27,-4109
2839409249,406,6,-2,-5,9,12,-4097
2839410249,406,4,-6,-6,16,24,-4095
2839411249,406,4,-3,-12,1,24,-4099
2839412249,406,-1,-6,-5,2,23,-4094
2839413249,406,4,-1,-6,9,3,-4091
2839414249,406,8,-4,-2,24,30,-4091
2839415249,406,5,-8,-3,14,18,-4088
2839416249,406,2,-9,-12,8,5,-4101
2839417249,406,4,-3,-9,12,20,-4105
2839418249,406,1,-5,-8,21,24,-4080
2839419249,406,1,-4,-12,-6,17,-4104
2839420249,406,4,-6,-8,9,33,-4107
2839421249,406,7,-5,-11,44,36,-4084
2839422249,406,3,-5,-10,20,14,-4093
2839423249,406,4,-3,-7,13,29,-4094
2839424249,406,3,2,-2,12,21,-4089
2839425249,406,8,-9,-5,3,12,-4099
2839426249,406,4,-7,-6,21,15,-4091
2839427249,406,1,-8,-7,16,15,-4083
2839428249,406,5,-6,-6,6,22,-4089
2839429249,406,-1,2,-2,21,22,-4084
2839430249,406,-1,-5,-6,10,27,-4101
2839431249,406,5,-7,-8,14,33,-4101
2839432249,406,0,-4,0,9,20,-4088
2839433249,406,0,-6,-5,10,19,-4088
2839434249,406,4,0,-8,-8,16,-4097
2839435249,406,-1,2,-6,1,21,-4089
2839436249,406,3,-2,-5,8,10,-4095
2839437249,406,8,-3,-7,33,17,-4082
2839438249,406,7,-3,-9,14,22,-4088
2839439249,406,5,-3,-7,21,14,-4087
2839440249,406,9,-8,-10,25,30,-4093
2839441249,406,4,-5,-1,20,24,-4100
2839442249,406,1,-5,-7,31,14,-4100
2839443249,406,2,-3,-9,13,12,-4098
2839444249,406,6,-4,-10,14,14,-4087
2839445249,406,2,-4,-5,13,28,-4083
2839446249,406,6,-1,-10,13,5,-4086
2839447249,406,4,-1,-12,14,16,-4086
2839448249,406,1,-4,-8,11,17,-4083
2839449249,406,5,-9,-11,24,24,-4083
2839450249,406,8,-3,-7,21,20,-4081
2839451249,406,5,-6,-6,9,22,-4077
2839452249,406,3,-6,-4,12,9,-4097
2839453249,406,6,-4,-7,20,16,-4089
2839454249,406,1,-2,-3,7,29,-4085
2839455249,406,2,0,-1,6,23,-4091
2839456249,406,1,0,-4,4,17,-4083
2839457249,406,3,-4,-2,19,29,-4085
2839458249,406,5,1,-2,6,23,-4088
2839459249,406,12,-4,-8,15,16,-4091
2839460249,406,12,-6,-4,17,19,-4090
2839461249,406,6,-4,-8,17,17,-4076
2839462249,406,3,-11,-9,21,12,-4103
2839463249,406,4,-3,-5,3,26,-4086
2839464249,406,4,-1,-3,30,28,-4092
2839465249,406,3,-8,-7,16,22,-4091
2839466249,406,3,1,-9,9,5,-4105
2839467249,406,6,-6,-14,4,20,-4086
2839468249,406,3,-7,-9,17,16,-4091
2839469249,406,1,-2,-11,4,27,-4080
2839470249,406,5,-6,-7,12,13,-4092
2839471249,406,8,-5,-11,7,12,-4092
2839472249,406,3,-10,-6,13,27,-4079
2839473249,406,4,-4,-9,5,24,-4088
2839474249,406,0,-6,-9,24,17,-4091
2839475249,406,0,1,-6,24,18,-4093
2839476249,406,-2,0,-5,16,5,-4092
2839477249,406,3,-2,-4,14,19,-4086
2839478249,406,8,-7,-9,25,17,-4090
2839479249,406,2,-4,-12,1,2,-4103
2839480249,406,0,-5,-6,25,24,-4089
2839481249,406,4,-6,-2,1,24,-4085
2839482249,406,6,-2,-8,7,24,-4102
2839483249,406,6,-7,-8,11,17,-4095
2839484249,406,0,-4,-4,8,13,-4097
2839485249,406,2,-4,-8,18,17,-4077
2839486249,406,7,-7,-4,10,27,-4091
2839487249,406,6,-4,-11,27,30,-4104
2839488249,406,0,-3,-6,10,19,-4102
2839489249,406,8,-6,-6,4,22,-4089
2839490249,406,8,-5,-12,27,4,-4087
2839491249,406,0,-2,-6,2,21,-4094
2839492249,406,9,-4,-8,12,26,-4079
2839493249,406,3,2,-5,17,24,-4078
2839494249,406,8,-7,-6,14,32,-4095
2839495249,406,-1,-6,-3,24,20,-4113
2839496249,406,4,-3,-8,13,37,-4090
2839497249,406,4,-4,-7,23,19,-4086
2839498249,406,7,-2,-3,15,26,-4085
2839499249,406,7,1,-7,21,17,-4080
2839500249,406,6,-1,-11,4,17,-4089
2839501249,406,5,-5,-4,20,30,-4087
2839502249,406,2,-4,-3,31,39,-4070
2839503249,406,0,0,-3,15,27,-4105
2839504249,406,3,-4,-4,18,28,-4084
2839505249,406,2,-9,-5,20,20,-4085
2839506249,406,5,-6,-10,11,14,-4084
2839507249,406,-1,-1,-6,10,21,-4080
2839508249,406,6,-8,-6,8,28,-4079
2839509249,406,1,-3,-6,5,18,-4099
2839510249,406,3,-4,-8,12,12,-4096
2839511249,406,6,-7,-3,16,31,-4092
2839512249,406,8,-5,-8,23,15,-4072
2839513249,406,5,-4,-2,6,15,-4082
2839514249,406,3,0,-5,13,29,-4080
2839515249,406,5,-2,-2,10,8,-4072
2839516249,406,3,0,-6,2,34,-4085
2839517249,406,10,1,-7,1,34,-4090
2839518249,406,5,0,-4,7,32,-4106
2839519249,406,9,-3,-6,2,20,-4108
2839520249,406,6,0,-10,14,19,-4101
2839521249,406,5,-3,-6,8,30,-4092
2839522249,406,1,-3,-10,21,19,-4099
2839523249,406,2,-3,-7,20,23,-4096
2839524249,406,5,-7,-5,25,24,-4085
2839525249,406,7,1,-11,22,18,-4107
2839526249,406,3,-9,-5,-3,22,-4099
2839527249,406,3,-6,-4,2,25,-4093
2839528249,406,7,1,-6,8,32,-4096
2839529249,406,5,-5,-5,17,21,-4087
2839530249,406,7,-3,-4,23,23,-4083
2839531249,406,4,-4,-3,-3,14,-4087
2839532249,406,5,-3,-8,11,12,-4088
2839533249,406,1,-3,-4,5,26,-4086
2839534249,406,6,-6,-7,13,16,-4111
2839535249,406,7,-5,-4,10,13,-4078
2839536249,406,2,-3,-4,7,27,-4083
2839537249,406,2,-2,-4,11,29,-4083
2839538249,406,4,-5,-7,8,34,-4092
2839539249,406,5,-1,-7,22,13,-4090
2839540249,406,3,-7,-9,-1,18,-4096
2839541249,406,2,-2,-7,28,20,-4092
2839542249,406,8,-4,-9,17,11,-4088
2839543249,406,5,-6,-7,15,20,-4095
2839544249,406,1,-1,-7,-3,12,-4087
2839545249,406,4,-5,-9,29,22,-4086
2839546249,406,2,1,-8,19,16,-4096
2839547249,406,0,-7,-5,-7,11,-4093
2839548249,406,9,-6,-6,1,22,-4087
2839549249,406,3,-5,-6,10,29,-4086
2839550249,406,7,-9,-9,2,7,-4083
2839551249,406,4,-4,-6,20,29,-4098
2839552249,406,3,-4,-1,12,26,-4103
2839553249,406,2,-5,-4,24,11,-4078
2839554249,406,6,-4,-5,14,24,-4097
2839555249,406,5,-2,-6,16,23,-4091
2839556249,406,3,-2,-4,18,28,-4093
2839557249,406,4,-7,-8,22,33,-4083
2839558249,406,2,-4,-5,3,22,-4089
2839559249,406,5,-6,-9,9,27,-4077
2839560249,406,9,2,-3,15,24,-4086
2839561249,406,2,-6,-7,10,34,-4088
2839562249,406,2,-4,-5,18,40,-4074
2839563249,406,6,-1,-7,18,21,-4089
2839564249,406,7,-6,-7,15,24,-4066
2839565249,406,10,2,-5,22,17,-4090
2839566249,406,7,-4,-7,7,22,-4090
2839567249,406,3,-3,-6,8,41,-4095
2839568249,406,2,-5,-9,2,4,-4074
2839569249,406,7,-5,-9,24,35,-4099
2839570249,406,11,-2,-7,12,14,-4101
2839571249,406,3,4,-11,16,19,-4084
2839572249,406,8,-9,-7,26,28,-4091
2839573249,406,0,-5,-2,10,19,-4095
2839574249,406,8,-6,-8,10,19,-4081
2839575249,406,0,-5,-2,11,30,-4089
2839576249,406,7,-4,-8,4,23,-4106
2839577249,406,9,-7,-6,13,33,-4086
2839578249,406,6,-6,-7,30,15,-4088
2839579249,406,2,-3,-5,5,17,-4079
2839580249,406,7,-8,-8,9,26,-4094
2839581249,406,6,-2,-4,16,16,-4088
2839582249,406,6,-4,-9,20,21,-4077
2839583249,406,10,-11,-5,20,14,-4090
2839584249,406,3,2,1,22,17,-4105
2839585249,406,7,-1,-10,3,24,-4101
2839586249,406,0,-5,-10,14,12,-4093
2839587249,406,8,-2,-10,18,18,-4110
2839588249,406,2,-7,-12,4,16,-4076
2839589249,406,1,3,-9,8,16,-4086
2839590249,406,-3,-2,-9,27,34,-4107
2839591249,406,8,-6,-11,20,25,-4084
2839592249,406,4,-4,-9,17,38,-4089
2839593249,406,5,-2,-7,-3,23,-4087
2839594249,406,6,-6,-9,13,30,-4098
2839595249,406,3,-3,-8,25,19,-4092
2839596249,406,4,-4,-10,4,20,-4084
2839597249,406,6,-7,-7,8,18,-4094
2839598249,406,3,0,-6,13,13,-4083
2839599249,406,8,-3,-5,15,10,-4084
2839600249,406,3,-2,-4,10,24,-4095
2839601249,406,2,-6,-1,22,28,-4093
2839602249,406,-1,-2,-4,9,21,-4082
2839603249,406,3,0,0,17,18,-4076
2839604249,406,5,-7,-3,16,16,-4090
2839605249,406,8,-2,-9,11,24,-4099
2839606249,406,4,-3,-7,24,23,-4103
2839607249,406,2,-5,-7,22,25,-4082
2839608249,406,2,-2,-5,9,14,-4088
2839609249,406,0,1,-6,15,26,-4099
2839610249,406,1,-4,-15,16,23,-4088
2839611249,406,4,-5,-9,10,9,-4085
2839612249,406,4,-4,-11,21,9,-4087
2839613249,406,6,-2,-6,10,17,-4105
2839614249,406,9,-5,-12,0,9,-4093
2839615249,406,8,-7,1,25,22,-4078
2839616249,406,6,-2,-12,20,18,-4102
2839617249,406,2,-8,-5,18,19,-4085
2839618249,406,5,-6,-6,15,15,-4086
2839619249,406,4,-8,-7,13,23,-4081
2839620249,406,4,-10,-9,12,3,-4096
2839621249,406,4,-5,-11,13,15,-4087
2839622249,406,2,-6,-4,10,31,-4099
2839623249,406,2,-1,-8,13,23,-4099
2839624249,406,5,-7,-6,18,15,-4078
2839625249,406,1,-6,-8,15,15,-4084
2839626249,406,5,-7,-10,17,30,-4098
2839627249,406,-1,-2,-9,12,12,-4089
2839628249,406,6,-7,-5,22,7,-4093
2839629249,406,1,-1,-4,20,33,-4106
2839630249,406,5,-7,-10,2,19,-4084
2839631249,406,7,-7,-10,11,15,-4078
2839632249,406,3,1,-6,8,17,-4094
2839633249,406,6,-8,-7,13,8,-4084
2839634249,406,6,-4,-4,8,27,-4089
2839635249,406,6,-2,-6,12,22,-4077
2839636249,406,3,-6,-5,27,17,-4070
2839637249,406,11,-6,-9,15,22,-4087
2839638249,406,6,-3,-12,15,20,-4096
2839639249,406,-1,-11,-6,12,17,-4109
2839640249,406,2,-1,-4,24,10,-4108
2839641249,406,5,-4,-8,27,28,-4090
2839642249,406,1,-7,-6,7,26,-4087
2839643249,406,2,-2,-10,2,36,-4097
2839644249,406,7,-5,-11,2,32,-4086
2839645249,406,5,-8,-10,0,22,-4083
2839646249,406,7,-2,-9,13,24,-4090
2839647249,406,7,-7,-4,22,9,-4083
2839648249,406,1,0,-7,8,25,-4082
2839649249,406,7,-1,-5,24,17,-4088
2839650249,406,5,-6,-4,4,2,-4092
2839651249,406,4,-3,-7,1,23,-4091
2839652249,406,3,-8,-6,5,31,-4065
2839653249,406,3,-5,-8,24,25,-4088
2839654249,406,3,-4,-5,20,20,-4076
2839655249,406,7,-4,-8,33,32,-4091
2839656249,406,5,-8,-7,23,26,-4087
2839657249,406,6,-8,-11,18,32,-4093
2839658249,406,7,-1,-7,16,16,-4099
2839659249,406,4,-3,-8,30,7,-4091
2839660249,406,10,-7,-9,12,25,-4093
2839661249,406,5,-1,-10,15,28,-4082
2839662249,406,2,0,-6,16,26,-4089
2839663249,406,7,-8,-4,22,24,-4085
2839664249,406,5,-6,-10,0,19,-4090
2839665249,406,4,-7,-6,11,32,-4074
2839666249,406,6,-3,-10,15,33,-4103
2839667249,406,0,0,-7,11,21,-4100
2839668249,406,4,-6,-9,21,20,-4091
2839669249,406,3,-3,-7,18,11,-4089
2839670249,406,3,-7,-6,14,28,-4089
2839671249,406,5,-10,-8,17,21,-4108
2839672249,406,4,-2,-7,11,26,-4095
2839673249,406,8,-6,-4,11,15,-4088
2839674249,406,6,-6,-10,15,18,-4094
