# auto-battlebot velocity jig command log
# linear/angular are what was asked for; meas_ch_a/meas_ch_b are what the radio
# reported on the two drive channels. meas_linear/meas_angular are those channels
# read through the configured mix, so they are an interpretation and the channels
# are the measurement. A wrong mix can be corrected from the channels offline.
# columns: t_host_s,linear,angular,trim,meas_ch_a,meas_ch_b,meas_linear,meas_angular,meas_arm
# rate_hz=50.0 waveform=ang_step_full run=LOG-66.TXT
4051.594532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.614686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.634837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.655047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.675271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.695497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.715798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.735960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.756123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.776247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.796361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.816600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.836693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.856928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.877189,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.897511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.917609,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.937836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.958040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.978300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4051.998413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.018689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.038975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.059194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.079308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.099517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.119598,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.139700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.159905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.180145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.200404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.220655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.240760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.261059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.281268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.301520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.321771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.341991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.362272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.382371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.402594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.422909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.443128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.463442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.483704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.504068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.524170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.544287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.564511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.584713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.604913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.624997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.645216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.665323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.685550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.705653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.725962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.746185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.766289,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4052.786522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.234439,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.254711,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.274946,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.295154,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.315351,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.335526,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.355609,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.375715,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.395948,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.416211,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.436467,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.456701,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.476887,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.497069,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.517277,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.537381,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.557485,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.577581,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.597856,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.618139,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.638330,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.658439,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.678589,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.698737,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.718896,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.739112,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.759219,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.779371,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.799586,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.819817,0.0000,0.1300,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.839991,0.0000,0.0000,0.0000,-0.1270,-0.1270,0.0000,0.1270,-1.0000
4053.860156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.880378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.900491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.920608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.940904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.961197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4053.981437,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.001734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.021970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.042197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.062451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.082681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.102961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.123208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.143429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.163667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.183886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.203994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.224223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.244476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.264783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.285044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.305273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.325530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.345802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.366045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.386310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.406539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.426852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.447157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.467363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.487450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.507701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.527886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.548136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.568416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.588650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.608879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.629136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.649370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.669688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.689994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.710264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.730456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.750704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.770898,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.791137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.811371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.831671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.851864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.872109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.892332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.912518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.932747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.952930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.973223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4054.993449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.013735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.033972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.054159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.074383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.094632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.114872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.135140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.155251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.175484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.195714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.215905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.236147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.256324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.276524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.296621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.316892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.770868,-0.0000,-0.1300,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.791049,-0.0000,-0.1300,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4055.811209,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.831519,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.851739,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.871922,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.892202,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.912469,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.932784,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.953033,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.973250,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4055.993353,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.013636,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.033855,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.054063,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.074157,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.094408,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.114511,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.134609,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.154886,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.175107,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.195191,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.215397,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.235578,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.255834,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.276128,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.296229,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.316471,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.336569,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.356786,-0.0000,-0.1300,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.377054,0.0000,0.0000,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.397143,0.0000,0.0000,0.0000,0.1270,0.1270,0.0000,-0.1270,-1.0000
4056.417245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.437494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.457735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.478066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.498169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.518371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.538473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.558574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.578829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.599065,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.619299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.639538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.659713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.679951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.700181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.720431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.740675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.760961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.781181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.801442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.821696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.841937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.862184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.882276,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.902545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.922818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.943103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.963290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4056.983404,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.003632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.023861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.044086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.064196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.084454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.104561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.124828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.145067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.165254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.185363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.205465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.225570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.245810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.266059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.286334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.306599,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.326868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.347169,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.367393,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.387497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.407740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.427951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.448198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.468412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.488584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.508801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.528993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.549219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.569298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.589480,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.609561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.629748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.649915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.670122,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.690414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.710641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.730902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.751110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.771279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.791479,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.811575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.831670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
4057.851940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-1.0000
